"Timestamp","Direction","Protocol","SrcIP","SrcPort","DstIP","DstPort","Action","Rule","Bytes","Packets","Computer","User","Note"
"2025-08-28T18:30:45","OUTBOUND","UDP","192.168.0.23","42859","61.203.66.142","33142","BLOCK","Default-Deny","110074","893","SRV-WEB1",,"Potential noise or policy match"
"2025-08-28T18:32:18","OUTBOUND","UDP","172.29.35.95","44011","192.168.88.49","65475","ALLOW","Allow-Standard","93899","623","SRV-REMOTE1",,""
"2025-08-28T18:34:31","INBOUND","UDP","172.18.13.171","19486","172.23.178.104","716","ALLOW","Allow-Standard","140716","187","SRV-REMOTE1",,""
"2025-08-28T18:37:13","INBOUND","UDP","87.197.234.159","38072","192.168.28.250","1462","ALLOW","Allow-Standard","43660","687","SRV-SIEM1",,""
"2025-08-28T18:41:31","INBOUND","UDP","192.168.116.97","22086","192.168.236.191","25","ALLOW","Allow-Standard","48040","995","SRV-SQL1",,""
"2025-08-28T18:43:50","OUTBOUND","TCP","192.168.136.133","2311","192.168.203.60","57982","ALLOW","Allow-Standard","35140","73","SRV-REMOTE1",,""
"2025-08-28T18:44:23","OUTBOUND","UDP","192.168.154.56","40097","10.205.253.29","342","ALLOW","Allow-Standard","139121","977","SRV-WEB1",,""
"2025-08-28T18:45:19","OUTBOUND","TCP","10.171.202.43","299","202.15.26.15","1430","BLOCK","Default-Deny","65485","92","WIN10LAB",,"Potential noise or policy match"
"2025-08-28T18:50:12","OUTBOUND","TCP","172.18.215.8","52607","157.52.63.225","29831","ALLOW","Allow-Standard","141182","162","SRV-SQL1",,""
"2025-08-28T18:54:11","OUTBOUND","UDP","172.19.231.144","110","178.150.232.83","60880","ALLOW","Allow-Standard","145938","1105","SRV-FILE1","achapman",""
"2025-08-28T18:55:00","OUTBOUND","TCP","10.220.221.190","26161","10.33.212.14","42772","ALLOW","Allow-Standard","168423","757","WIN10LAB",,""
"2025-08-28T18:56:11","INBOUND","UDP","206.193.56.106","48335","172.31.186.61","135","ALLOW","Allow-Standard","60359","1083","WIN10LAB",,""
"2025-08-28T18:56:23","OUTBOUND","UDP","10.112.32.87","8080","192.168.199.27","56865","ALLOW","Allow-Standard","179781","205","SRV-SIEM1",,""
"2025-08-28T18:57:31","INBOUND","TCP","172.21.248.51","50441","172.24.192.126","24073","BLOCK","Default-Deny","14812","617","WIN10LAB",,"Potential noise or policy match"
"2025-08-28T18:58:55","OUTBOUND","TCP","172.19.142.131","21144","192.168.207.83","725","ALLOW","Allow-Standard","191986","536","SRV-FILE1",,""
"2025-08-28T18:59:04","INBOUND","UDP","222.191.16.89","59311","10.194.87.113","33335","ALLOW","Allow-Standard","157852","518","SRV-SQL1",,""
"2025-08-28T19:02:22","INBOUND","TCP","150.151.158.78","997","192.168.20.218","49145","ALLOW","Allow-Standard","187645","23","WIN10LAB",,""
"2025-08-28T19:02:34","INBOUND","TCP","172.28.118.125","20078","172.27.189.183","8080","ALLOW","Allow-Standard","150156","785","SRV-WEB1",,""
"2025-08-28T19:05:16","OUTBOUND","TCP","172.25.143.68","59234","172.20.247.8","948","ALLOW","Allow-Standard","42942","747","SRV-SIEM1",,""
"2025-08-28T19:06:56","INBOUND","TCP","200.74.69.151","41176","172.20.18.54","143","ALLOW","Allow-Standard","167213","667","SRV-REMOTE1",,""
"2025-08-28T19:07:36","INBOUND","UDP","172.25.165.198","49790","172.28.165.57","10727","ALLOW","Allow-Standard","4383","243","SRV-WEB1",,""
"2025-08-28T19:08:26","OUTBOUND","UDP","172.16.247.244","25","10.33.127.51","10260","ALLOW","Allow-Standard","123406","320","WIN10LAB",,""
"2025-08-28T19:09:47","OUTBOUND","TCP","172.18.152.42","27268","122.107.73.15","33605","ALLOW","Allow-Standard","93098","173","SRV-FILE1",,""
"2025-08-28T19:10:05","INBOUND","UDP","89.195.227.29","51914","192.168.12.76","3389","ALLOW","Allow-Standard","149137","432","SRV-FILE1",,""
"2025-08-28T19:12:55","INBOUND","TCP","187.187.209.102","54009","10.159.57.47","22","ALLOW","Allow-Standard","83362","213","SRV-DC1","svc_sql",""
"2025-08-28T19:18:10","OUTBOUND","TCP","172.28.6.83","25708","148.104.122.229","33925","ALLOW","Allow-Standard","19603","1140","WIN10LAB",,""
"2025-08-28T19:19:30","INBOUND","TCP","192.168.183.33","525","10.31.93.148","61775","BLOCK","Default-Deny","193757","796","SRV-WEB1",,"Potential noise or policy match"
"2025-08-28T19:21:20","INBOUND","UDP","200.147.76.146","40870","172.28.133.195","143","ALLOW","Allow-Standard","79472","384","SRV-FILE1",,""
"2025-08-28T19:23:08","OUTBOUND","TCP","192.168.136.142","578","172.24.199.30","39021","ALLOW","Allow-Standard","198553","540","SRV-REMOTE1","achapman",""
"2025-08-28T19:23:51","OUTBOUND","TCP","192.168.53.35","21064","218.112.15.39","21466","ALLOW","Allow-Standard","126829","328","SRV-REMOTE1",,""
"2025-08-28T19:25:02","INBOUND","UDP","10.15.144.159","36017","192.168.72.206","3389","ALLOW","Allow-Standard","16876","174","SRV-WEB1",,""
"2025-08-28T19:29:14","OUTBOUND","TCP","192.168.43.116","43374","18.135.97.161","1401","ALLOW","Allow-Standard","199083","637","SRV-SQL1",,""
"2025-08-28T19:30:43","OUTBOUND","UDP","192.168.58.223","43740","16.52.104.45","40085","ALLOW","Allow-Standard","94110","152","SRV-REMOTE1",,""
"2025-08-28T19:32:22","OUTBOUND","TCP","192.168.153.27","56357","172.20.173.81","43647","ALLOW","Allow-Standard","88012","41","SRV-WEB1",,""
"2025-08-28T19:36:52","OUTBOUND","UDP","172.23.209.144","40874","192.168.62.28","31244","BLOCK","Default-Deny","125594","1162","SRV-DC1",,"Potential noise or policy match"
"2025-08-28T19:38:01","OUTBOUND","UDP","172.23.40.16","47733","192.168.119.247","148","BLOCK","Default-Deny","168779","174","WIN10LAB",,"Potential noise or policy match"
"2025-08-28T19:38:25","INBOUND","UDP","192.168.150.86","9663","192.168.102.21","445","ALLOW","Allow-Standard","56664","882","SRV-DC1",,""
"2025-08-28T19:40:10","INBOUND","TCP","192.168.138.75","13704","172.23.146.131","5482","ALLOW","Allow-Standard","54926","192","WIN10LAB",,""
"2025-08-28T19:41:13","OUTBOUND","TCP","192.168.155.51","597","172.26.149.112","44010","ALLOW","Allow-Standard","5562","464","SRV-SQL1","jsmith",""
"2025-08-28T19:41:42","INBOUND","TCP","192.168.176.88","38604","10.253.229.138","24052","ALLOW","Allow-Standard","140027","814","WIN10LAB",,""
"2025-08-28T19:43:21","OUTBOUND","UDP","172.24.24.179","80","109.180.76.118","844","ALLOW","Allow-Standard","186958","469","SRV-REMOTE1",,""
"2025-08-28T19:54:30","INBOUND","TCP","172.18.171.203","39830","172.21.188.12","139","ALLOW","Allow-Standard","38017","344","SRV-FILE1",,""
"2025-08-28T19:58:21","INBOUND","UDP","192.168.45.131","23768","172.28.213.103","3389","ALLOW","Allow-Standard","63476","670","SRV-WEB1",,""
"2025-08-28T20:02:00","OUTBOUND","UDP","10.129.126.158","46851","172.31.31.188","64076","ALLOW","Allow-Standard","130957","440","SRV-SQL1",,""
"2025-08-28T20:04:43","OUTBOUND","TCP","192.168.68.252","17456","10.189.244.1","32137","ALLOW","Allow-Standard","137159","301","SRV-FILE1","bpatel",""
"2025-08-28T20:15:58","INBOUND","TCP","24.1.188.213","455","192.168.234.100","53","ALLOW","Allow-Standard","21208","624","SRV-WEB1",,""
"2025-08-28T20:22:20","INBOUND","UDP","172.29.242.200","28182","10.92.109.105","143","ALLOW","Allow-Standard","35042","83","SRV-SQL1",,""
"2025-08-28T20:23:47","INBOUND","UDP","192.168.9.47","52854","172.23.13.109","80","ALLOW","Allow-Standard","113825","938","WIN10LAB","achapman",""
"2025-08-28T20:25:46","INBOUND","TCP","198.69.121.90","197","192.168.77.167","54504","ALLOW","Allow-Standard","66963","243","SRV-SQL1",,""
"2025-08-28T20:26:05","OUTBOUND","UDP","192.168.43.192","21628","10.78.154.161","22777","BLOCK","Default-Deny","164977","1127","SRV-WEB1",,"Potential noise or policy match"
"2025-08-28T20:26:49","INBOUND","TCP","73.28.44.20","11923","192.168.221.244","61245","ALLOW","Allow-Standard","33859","1037","SRV-DC1",,""
"2025-08-28T20:27:03","INBOUND","TCP","10.126.84.183","58672","172.18.104.157","389","ALLOW","Allow-Standard","99868","932","SRV-SIEM1",,""
"2025-08-28T20:29:19","OUTBOUND","TCP","10.38.128.90","3389","192.168.33.173","36150","ALLOW","Allow-Standard","173967","442","SRV-FILE1",,""
"2025-08-28T20:31:52","OUTBOUND","UDP","192.168.222.50","8625","192.168.13.170","23103","ALLOW","Allow-Standard","37907","758","SRV-WEB1","hlee",""
"2025-08-28T20:35:45","INBOUND","UDP","10.243.91.80","7649","172.24.87.75","2089","ALLOW","Allow-Standard","159575","612","SRV-SIEM1",,""
"2025-08-28T20:36:32","OUTBOUND","UDP","172.29.128.33","655","10.169.89.217","14152","ALLOW","Allow-Standard","99961","856","SRV-WEB1",,""
"2025-08-28T20:39:06","OUTBOUND","TCP","192.168.189.213","56594","10.78.203.19","65444","ALLOW","Allow-Standard","566","839","SRV-WEB1",,""
"2025-08-28T20:40:00","OUTBOUND","UDP","192.168.233.146","445","172.29.51.133","46142","ALLOW","Allow-Standard","119233","441","SRV-WEB1",,""
"2025-08-28T20:40:06","INBOUND","UDP","192.168.127.72","41335","172.29.143.52","49678","ALLOW","Allow-Standard","110403","99","SRV-SQL1",,""
"2025-08-28T20:45:55","INBOUND","TCP","10.69.51.146","43035","192.168.71.81","321","ALLOW","Allow-Standard","151883","171","SRV-SQL1",,""
"2025-08-28T20:47:14","INBOUND","UDP","10.8.43.85","60428","172.25.38.165","58494","BLOCK","Default-Deny","79393","1009","WIN10LAB",,"Potential noise or policy match"
"2025-08-28T20:54:14","OUTBOUND","UDP","10.107.9.202","80","57.25.221.163","483","ALLOW","Allow-Standard","161538","96","WIN10LAB",,""
"2025-08-28T20:57:25","INBOUND","TCP","10.85.143.78","64144","172.24.156.195","445","BLOCK","Default-Deny","103809","281","SRV-SIEM1",,"Potential noise or policy match"
"2025-08-28T21:03:25","OUTBOUND","UDP","10.2.97.233","26561","192.168.42.103","39297","ALLOW","Allow-Standard","56712","239","SRV-SIEM1",,""
"2025-08-28T21:06:37","OUTBOUND","UDP","10.243.230.39","2621","152.161.60.168","61087","ALLOW","Allow-Standard","33773","201","SRV-SQL1",,""
"2025-08-28T21:11:14","OUTBOUND","UDP","172.26.169.135","62717","202.178.85.97","32719","ALLOW","Allow-Standard","4054","415","SRV-SQL1","bpatel",""
"2025-08-28T21:13:59","INBOUND","UDP","172.31.56.242","8921","172.27.54.46","53040","ALLOW","Allow-Standard","143475","935","WIN10LAB",,""
"2025-08-28T21:14:39","INBOUND","TCP","10.36.100.39","20013","10.12.166.111","61317","ALLOW","Allow-Standard","54921","605","SRV-WEB1",,""
"2025-08-28T21:16:11","OUTBOUND","UDP","192.168.215.158","443","10.225.90.75","28583","ALLOW","Allow-Standard","94946","357","SRV-SQL1",,""
"2025-08-28T21:16:46","OUTBOUND","TCP","10.237.91.139","43129","192.168.201.59","44424","ALLOW","Allow-Standard","37449","681","SRV-FILE1",,""
"2025-08-28T21:20:11","INBOUND","UDP","6.176.125.239","979","192.168.246.161","10117","BLOCK","Default-Deny","154878","318","SRV-SIEM1",,"Potential noise or policy match"
"2025-08-28T21:24:17","OUTBOUND","TCP","172.16.10.95","25","192.168.254.179","9145","ALLOW","Allow-Standard","3390","800","SRV-FILE1",,""
"2025-08-28T21:29:42","OUTBOUND","TCP","192.168.110.253","53155","10.247.202.104","57276","ALLOW","Allow-Standard","103622","873","SRV-SIEM1",,""
"2025-08-28T21:32:24","INBOUND","UDP","120.209.1.55","27800","10.94.239.52","27709","ALLOW","Allow-Standard","97372","436","SRV-WEB1",,""
"2025-08-28T21:34:04","OUTBOUND","TCP","10.182.196.205","62583","10.167.185.251","31739","ALLOW","Allow-Standard","103185","1184","SRV-SQL1",,""
"2025-08-28T21:34:33","INBOUND","UDP","11.251.159.140","38252","172.23.105.137","23","ALLOW","Allow-Standard","65555","1150","SRV-FILE1",,""
"2025-08-28T21:38:09","INBOUND","TCP","192.168.241.19","58200","10.5.25.174","587","BLOCK","Default-Deny","65410","918","SRV-SIEM1",,"Potential noise or policy match"
"2025-08-28T21:40:59","INBOUND","TCP","192.168.32.99","41954","10.129.50.157","45239","ALLOW","Allow-Standard","6808","680","SRV-WEB1",,""
"2025-08-28T21:46:01","OUTBOUND","TCP","192.168.48.218","51396","172.17.154.62","60048","BLOCK","Default-Deny","29516","166","WIN10LAB",,"Potential noise or policy match"
"2025-08-28T21:46:02","INBOUND","TCP","176.148.139.21","33549","10.250.19.39","44705","ALLOW","Allow-Standard","193055","257","SRV-FILE1",,""
"2025-08-28T21:49:41","INBOUND","UDP","192.168.177.212","63371","172.18.216.189","139","BLOCK","Default-Deny","188482","863","SRV-REMOTE1",,"Potential noise or policy match"
"2025-08-28T21:53:21","INBOUND","UDP","10.42.139.179","47498","192.168.154.161","41544","BLOCK","Default-Deny","125378","6","SRV-SQL1",,"Potential noise or policy match"
"2025-08-28T21:57:32","OUTBOUND","UDP","192.168.182.190","24503","192.168.178.192","7946","BLOCK","Default-Deny","92257","445","SRV-WEB1",,"Potential noise or policy match"
"2025-08-28T21:58:40","INBOUND","UDP","10.238.222.8","43213","172.25.141.152","53","ALLOW","Allow-Standard","145054","316","SRV-FILE1",,""
"2025-08-28T22:02:04","INBOUND","UDP","39.172.2.65","59712","172.21.180.221","25","BLOCK","Default-Deny","102370","372","SRV-WEB1","hlee","Potential noise or policy match"
"2025-08-28T22:04:48","OUTBOUND","UDP","10.90.82.245","25","192.168.147.3","29799","ALLOW","Allow-Standard","123775","789","SRV-SQL1",,""
"2025-08-28T22:11:06","INBOUND","TCP","172.29.144.111","32225","10.58.8.6","389","ALLOW","Allow-Standard","4022","1085","SRV-SQL1",,""
"2025-08-28T22:12:43","OUTBOUND","TCP","10.154.89.85","58316","172.20.105.56","29048","BLOCK","Default-Deny","153017","205","SRV-WEB1","hlee","Potential noise or policy match"
"2025-08-28T22:13:18","INBOUND","TCP","10.213.3.179","31348","172.23.113.251","21997","ALLOW","Allow-Standard","56055","459","SRV-FILE1",,""
"2025-08-28T22:13:43","INBOUND","UDP","11.243.197.41","937","172.27.39.9","33319","BLOCK","Default-Deny","173290","510","SRV-SIEM1",,"Potential noise or policy match"
"2025-08-28T22:15:04","OUTBOUND","UDP","172.31.6.218","9860","192.168.110.15","28219","ALLOW","Allow-Standard","76963","58","SRV-DC1",,""
"2025-08-28T22:16:02","OUTBOUND","UDP","10.160.123.226","3422","135.205.48.41","63260","ALLOW","Allow-Standard","39118","552","SRV-WEB1",,""
"2025-08-28T22:18:25","INBOUND","TCP","142.231.234.218","36397","172.19.127.171","143","ALLOW","Allow-Standard","171787","442","SRV-FILE1",,""
"2025-08-28T22:18:58","INBOUND","TCP","192.168.247.138","5774","10.218.50.212","139","BLOCK","Default-Deny","126537","529","SRV-FILE1",,"Potential noise or policy match"
"2025-08-28T22:24:28","INBOUND","UDP","172.21.96.90","31512","172.29.170.94","21711","ALLOW","Allow-Standard","162069","1005","SRV-REMOTE1",,""
"2025-08-28T22:25:11","OUTBOUND","TCP","192.168.3.143","139","172.26.13.72","38385","BLOCK","Default-Deny","60622","254","SRV-WEB1",,"Potential noise or policy match"
"2025-08-28T22:27:51","INBOUND","UDP","10.58.112.44","51026","172.18.62.136","3389","ALLOW","Allow-Standard","179081","1073","SRV-DC1","achapman",""
"2025-08-28T22:29:13","OUTBOUND","UDP","192.168.214.41","143","192.168.219.152","44034","ALLOW","Allow-Standard","29678","281","SRV-WEB1",,""
"2025-08-28T22:31:47","INBOUND","TCP","10.48.200.224","16","192.168.237.60","2262","BLOCK","Default-Deny","22702","627","SRV-FILE1",,"Potential noise or policy match"
"2025-08-28T22:31:57","INBOUND","UDP","10.207.11.131","28400","10.75.64.178","3389","ALLOW","Allow-Standard","183294","552","SRV-REMOTE1",,""
"2025-08-28T22:33:53","INBOUND","UDP","172.21.182.55","40108","192.168.176.105","8080","ALLOW","Allow-Standard","127732","762","SRV-DC1",,""
"2025-08-28T22:35:15","INBOUND","UDP","10.64.139.176","641","172.27.137.191","34419","ALLOW","Allow-Standard","91668","6","SRV-SIEM1",,""
"2025-08-28T22:38:18","OUTBOUND","TCP","192.168.132.86","47833","192.168.110.7","45483","ALLOW","Allow-Standard","149653","89","SRV-REMOTE1",,""
"2025-08-28T22:38:24","INBOUND","UDP","221.135.187.189","53978","172.18.204.235","64954","BLOCK","Default-Deny","111980","1070","SRV-FILE1",,"Potential noise or policy match"
"2025-08-28T22:42:35","OUTBOUND","UDP","192.168.2.19","52785","10.14.133.146","624","ALLOW","Allow-Standard","39827","213","SRV-SQL1",,""
"2025-08-28T22:44:16","OUTBOUND","TCP","10.81.160.107","143","172.31.80.212","853","BLOCK","Default-Deny","85859","614","SRV-REMOTE1",,"Potential noise or policy match"
"2025-08-28T22:45:00","INBOUND","TCP","48.45.183.135","62491","172.29.113.187","53","BLOCK","Default-Deny","42044","609","SRV-DC1",,"Potential noise or policy match"
"2025-08-28T22:47:09","INBOUND","TCP","96.124.122.116","39927","10.64.156.208","63473","BLOCK","Default-Deny","26551","591","SRV-SQL1",,"Potential noise or policy match"
"2025-08-28T22:47:50","OUTBOUND","UDP","10.101.215.31","44533","10.4.83.89","44824","ALLOW","Allow-Standard","187637","136","SRV-WEB1","achapman",""
"2025-08-28T22:49:06","OUTBOUND","UDP","192.168.181.219","14785","172.17.125.101","18858","ALLOW","Allow-Standard","100050","267","SRV-FILE1",,""
"2025-08-28T22:50:58","OUTBOUND","UDP","192.168.158.25","35050","10.127.210.117","5156","ALLOW","Allow-Standard","50803","1007","SRV-FILE1",,""
"2025-08-28T22:52:52","INBOUND","UDP","125.184.1.223","9879","172.27.66.244","8443","BLOCK","Default-Deny","138882","648","SRV-WEB1",,"Potential noise or policy match"
"2025-08-28T22:53:09","INBOUND","TCP","192.168.199.2","4842","172.20.57.99","135","ALLOW","Allow-Standard","172892","821","SRV-WEB1",,""
"2025-08-28T22:55:28","OUTBOUND","UDP","172.24.56.131","48669","24.195.171.80","34675","ALLOW","Allow-Standard","181221","27","WIN10LAB","bpatel",""
"2025-08-28T22:55:47","INBOUND","UDP","172.24.8.165","18834","192.168.24.87","3389","ALLOW","Allow-Standard","8824","113","SRV-SQL1",,""
"2025-08-28T22:59:31","INBOUND","TCP","10.26.241.148","33632","10.124.152.118","24908","ALLOW","Allow-Standard","39082","27","SRV-WEB1",,""
"2025-08-28T22:59:37","OUTBOUND","TCP","192.168.138.56","49117","39.155.148.204","29","ALLOW","Allow-Standard","97181","405","SRV-DC1","bpatel",""
"2025-08-28T23:00:03","INBOUND","TCP","192.168.29.113","35653","10.23.22.136","8080","BLOCK","Default-Deny","34534","693","SRV-SQL1",,"Potential noise or policy match"
"2025-08-28T23:02:22","OUTBOUND","TCP","172.29.33.98","9378","75.197.15.153","46486","ALLOW","Allow-Standard","5556","1151","SRV-SQL1",,""
"2025-08-28T23:06:35","INBOUND","TCP","192.168.72.55","47269","192.168.86.171","45150","ALLOW","Allow-Standard","24844","478","SRV-REMOTE1",,""
"2025-08-28T23:06:47","OUTBOUND","UDP","10.191.5.143","443","172.31.175.171","11915","BLOCK","Default-Deny","133010","659","SRV-REMOTE1",,"Potential noise or policy match"
"2025-08-28T23:08:55","INBOUND","UDP","10.67.52.225","11823","192.168.136.164","8443","ALLOW","Allow-Standard","53899","474","SRV-REMOTE1",,""
"2025-08-28T23:18:19","OUTBOUND","UDP","172.18.141.26","20207","213.161.168.46","8076","BLOCK","Default-Deny","120390","825","SRV-SIEM1",,"Potential noise or policy match"
"2025-08-28T23:22:01","INBOUND","TCP","172.18.249.137","20790","10.44.143.72","139","ALLOW","Allow-Standard","18084","224","SRV-WEB1",,""
"2025-08-28T23:24:30","INBOUND","TCP","172.17.223.106","50331","10.90.111.186","32645","ALLOW","Allow-Standard","31056","38","SRV-SQL1",,""
"2025-08-28T23:24:52","INBOUND","UDP","192.168.36.164","134","192.168.116.140","80","ALLOW","Allow-Standard","191484","537","SRV-SIEM1",,""
"2025-08-28T23:28:29","OUTBOUND","TCP","192.168.90.78","827","141.23.205.75","39583","BLOCK","Default-Deny","180723","150","SRV-SIEM1",,"Potential noise or policy match"
"2025-08-28T23:34:15","OUTBOUND","TCP","10.163.35.155","19951","10.22.105.42","18699","ALLOW","Allow-Standard","93462","1149","SRV-WEB1","kparker",""
"2025-08-28T23:34:42","OUTBOUND","UDP","192.168.60.198","21998","172.16.184.50","9450","ALLOW","Allow-Standard","14569","1084","SRV-FILE1",,""
"2025-08-28T23:37:38","INBOUND","TCP","172.29.241.18","40278","192.168.122.226","60131","BLOCK","Default-Deny","90290","1078","SRV-SIEM1",,"Potential noise or policy match"
"2025-08-28T23:38:39","INBOUND","UDP","10.46.126.226","116","192.168.61.90","1017","ALLOW","Allow-Standard","20210","717","SRV-SQL1",,""
"2025-08-28T23:39:55","INBOUND","UDP","109.110.234.117","47875","192.168.131.134","3389","BLOCK","Default-Deny","19275","155","SRV-REMOTE1",,"Potential noise or policy match"
"2025-08-28T23:40:21","INBOUND","TCP","70.35.0.196","972","172.29.165.176","143","ALLOW","Allow-Standard","34542","1142","SRV-FILE1",,""
"2025-08-28T23:42:28","OUTBOUND","TCP","172.20.144.106","51185","192.168.145.177","52285","ALLOW","Allow-Standard","53937","114","SRV-REMOTE1","bpatel",""
"2025-08-28T23:44:50","INBOUND","TCP","172.19.212.130","63127","192.168.21.185","143","BLOCK","Default-Deny","16496","316","SRV-FILE1",,"Potential noise or policy match"
"2025-08-28T23:48:08","INBOUND","TCP","192.168.167.33","772","172.19.133.89","135","ALLOW","Allow-Standard","64386","26","WIN10LAB",,""
"2025-08-28T23:49:34","INBOUND","TCP","192.168.221.160","56195","192.168.64.122","2872","ALLOW","Allow-Standard","146640","462","SRV-DC1",,""
"2025-08-28T23:51:28","OUTBOUND","UDP","172.23.178.78","143","192.168.136.222","23388","ALLOW","Allow-Standard","32677","151","SRV-SQL1",,""
"2025-08-28T23:53:35","OUTBOUND","TCP","172.18.137.106","135","172.22.32.170","56037","ALLOW","Allow-Standard","65822","528","SRV-SQL1",,""
"2025-08-28T23:53:58","INBOUND","UDP","179.182.253.242","25631","192.168.103.99","11994","ALLOW","Allow-Standard","74669","766","SRV-WEB1",,""
"2025-08-28T23:54:27","OUTBOUND","TCP","192.168.228.218","2264","107.250.7.84","14621","ALLOW","Allow-Standard","183939","477","SRV-SQL1",,""
"2025-08-28T23:54:39","INBOUND","TCP","172.27.226.139","26242","10.55.115.78","587","ALLOW","Allow-Standard","22929","834","SRV-REMOTE1",,""
"2025-08-28T23:55:53","INBOUND","TCP","192.168.115.103","579","172.19.237.30","22","ALLOW","Allow-Standard","88647","997","SRV-SIEM1",,""
"2025-08-28T23:56:02","INBOUND","TCP","10.64.213.120","56404","192.168.250.183","50869","BLOCK","Default-Deny","180321","364","SRV-SIEM1","svc_sql","Potential noise or policy match"
"2025-08-28T23:58:00","OUTBOUND","TCP","192.168.192.21","3389","216.123.30.130","50141","ALLOW","Allow-Standard","20772","616","SRV-SQL1",,""
"2025-08-28T23:59:18","INBOUND","TCP","192.168.22.132","15232","10.83.244.33","9687","ALLOW","Allow-Standard","166998","1189","SRV-SQL1",,""
"2025-08-29T00:03:23","INBOUND","UDP","10.159.215.50","12434","10.170.31.202","53","ALLOW","Allow-Standard","90708","109","WIN10LAB",,""
"2025-08-29T00:10:29","INBOUND","TCP","172.21.158.181","7602","192.168.90.190","8443","ALLOW","Allow-Standard","151222","997","SRV-FILE1",,""
"2025-08-29T00:15:36","INBOUND","UDP","192.168.10.12","20962","10.251.211.79","135","ALLOW","Allow-Standard","187100","585","SRV-SIEM1",,""
"2025-08-29T00:17:24","OUTBOUND","UDP","10.22.235.196","25","72.87.28.123","30638","ALLOW","Allow-Standard","27042","269","WIN10LAB",,""
"2025-08-29T00:19:56","OUTBOUND","TCP","192.168.250.235","3389","172.17.72.236","37994","ALLOW","Allow-Standard","20219","508","WIN10LAB",,""
"2025-08-29T00:25:31","OUTBOUND","TCP","172.19.254.22","445","172.19.155.51","55917","ALLOW","Allow-Standard","49134","349","SRV-FILE1",,""
"2025-08-29T00:25:35","INBOUND","TCP","66.47.155.173","40817","10.31.46.161","18369","ALLOW","Allow-Standard","72890","888","SRV-FILE1",,""
"2025-08-29T00:27:32","OUTBOUND","TCP","172.29.9.82","52979","10.232.88.4","45113","ALLOW","Allow-Standard","7315","1082","SRV-SIEM1",,""
"2025-08-29T00:29:49","OUTBOUND","TCP","172.25.227.157","8739","172.28.244.167","8407","ALLOW","Allow-Standard","22609","740","SRV-WEB1","bpatel",""
"2025-08-29T00:29:56","OUTBOUND","TCP","10.187.58.141","55408","10.92.73.190","57531","BLOCK","Default-Deny","162786","1045","SRV-REMOTE1",,"Potential noise or policy match"
"2025-08-29T00:29:56","INBOUND","TCP","172.18.83.51","16367","10.35.212.143","445","ALLOW","Allow-Standard","99779","657","SRV-DC1",,""
"2025-08-29T00:31:02","INBOUND","TCP","10.126.40.117","14650","10.144.191.163","80","ALLOW","Allow-Standard","177474","1114","SRV-SIEM1",,""
"2025-08-29T00:33:02","INBOUND","UDP","112.6.235.246","8053","10.208.161.229","23","ALLOW","Allow-Standard","197062","775","SRV-REMOTE1",,""
"2025-08-29T00:34:05","OUTBOUND","TCP","172.21.161.94","30265","172.24.21.51","54815","ALLOW","Allow-Standard","61285","1137","SRV-SIEM1",,""
"2025-08-29T00:35:00","INBOUND","TCP","115.2.110.145","10968","10.64.93.110","23","ALLOW","Allow-Standard","68114","485","WIN10LAB",,""
"2025-08-29T00:36:28","INBOUND","TCP","192.168.220.104","925","172.25.45.133","143","ALLOW","Allow-Standard","172005","299","WIN10LAB","tnguyen",""
"2025-08-29T00:39:42","INBOUND","UDP","209.75.142.98","20533","10.205.101.35","14689","BLOCK","Default-Deny","36834","173","SRV-DC1",,"Potential noise or policy match"
"2025-08-29T00:39:57","OUTBOUND","TCP","192.168.90.46","48","172.22.11.126","26563","ALLOW","Allow-Standard","172351","441","SRV-SIEM1",,""
"2025-08-29T00:40:14","OUTBOUND","UDP","172.21.181.54","51340","119.89.74.253","20187","ALLOW","Allow-Standard","3739","118","SRV-WEB1","tnguyen",""
"2025-08-29T00:42:11","INBOUND","UDP","171.90.119.11","14911","192.168.29.198","443","ALLOW","Allow-Standard","71318","131","SRV-SQL1",,""
"2025-08-29T00:47:09","INBOUND","TCP","178.19.234.136","59076","172.18.195.19","40149","ALLOW","Allow-Standard","185549","1174","SRV-REMOTE1",,""
"2025-08-29T00:49:06","OUTBOUND","TCP","192.168.129.147","53","210.254.30.100","22742","BLOCK","Default-Deny","131688","370","SRV-SQL1",,"Potential noise or policy match"
"2025-08-29T00:56:23","OUTBOUND","UDP","192.168.10.225","139","192.168.3.49","45719","ALLOW","Allow-Standard","121519","387","SRV-WEB1",,""
"2025-08-29T00:57:23","OUTBOUND","UDP","192.168.97.199","48879","197.204.97.81","49771","ALLOW","Allow-Standard","188385","766","SRV-DC1",,""
"2025-08-29T00:58:10","OUTBOUND","TCP","172.19.89.151","34762","44.61.65.224","31658","ALLOW","Allow-Standard","35464","1099","SRV-REMOTE1",,""
"2025-08-29T00:58:48","INBOUND","UDP","194.165.108.74","47208","172.21.244.142","5336","ALLOW","Allow-Standard","59780","22","SRV-DC1",,""
"2025-08-29T01:02:58","OUTBOUND","UDP","10.212.32.162","52102","172.25.83.173","520","ALLOW","Allow-Standard","49464","645","SRV-SQL1",,""
