"Timestamp","Direction","Protocol","SrcIP","SrcPort","DstIP","DstPort","Action","Rule","Bytes","Packets","Computer","User","Note"
"2025-08-29T07:18:34","INBOUND","TCP","136.93.118.242","36304","172.29.249.252","443","ALLOW","Allow-Standard","67308","135","SRV-REMOTE1",,""
"2025-08-29T07:19:46","OUTBOUND","TCP","172.22.128.234","15110","191.180.160.141","22768","ALLOW","Allow-Standard","24713","498","SRV-DC1",,""
"2025-08-29T07:19:52","OUTBOUND","TCP","192.168.114.134","3389","192.168.186.49","65494","ALLOW","Allow-Standard","15146","681","SRV-DC1",,""
"2025-08-29T07:20:27","OUTBOUND","TCP","172.19.19.174","4479","192.168.21.156","42496","ALLOW","Allow-Standard","44811","1088","SRV-WEB1",,""
"2025-08-29T07:20:36","OUTBOUND","TCP","172.24.103.182","33924","10.191.189.239","32137","BLOCK","Default-Deny","70602","267","SRV-WEB1","svc_web","Potential noise or policy match"
"2025-08-29T07:20:41","OUTBOUND","UDP","10.191.139.168","25","159.222.226.241","63407","ALLOW","Allow-Standard","80353","284","SRV-SIEM1",,""
"2025-08-29T07:20:46","INBOUND","TCP","192.168.237.221","913","192.168.55.24","18207","ALLOW","Allow-Standard","147450","866","SRV-SIEM1",,""
"2025-08-29T07:21:37","OUTBOUND","TCP","172.29.187.129","4959","172.23.91.134","49649","ALLOW","Allow-Standard","20206","180","WIN10LAB",,""
"2025-08-29T07:21:41","OUTBOUND","TCP","192.168.53.33","8443","172.16.240.230","33323","BLOCK","Default-Deny","122343","434","SRV-WEB1",,"Potential noise or policy match"
"2025-08-29T07:21:45","OUTBOUND","UDP","10.164.60.48","56011","192.168.198.139","8168","ALLOW","Allow-Standard","40087","1118","SRV-REMOTE1",,""
"2025-08-29T07:22:15","INBOUND","TCP","10.219.40.37","29850","192.168.164.79","25","ALLOW","Allow-Standard","1454","223","SRV-WEB1",,""
"2025-08-29T07:22:34","INBOUND","TCP","153.81.244.31","63147","172.25.101.234","80","ALLOW","Allow-Standard","191442","522","SRV-FILE1","mgarcia",""
"2025-08-29T07:22:45","OUTBOUND","UDP","192.168.151.123","26037","186.94.27.159","26070","ALLOW","Allow-Standard","122232","66","SRV-DC1","svc_sql",""
"2025-08-29T07:22:50","OUTBOUND","TCP","10.112.63.240","48552","10.165.97.251","62385","ALLOW","Allow-Standard","63060","17","SRV-DC1",,""
"2025-08-29T07:23:12","OUTBOUND","UDP","10.95.231.48","8080","172.21.127.210","64232","ALLOW","Allow-Standard","103209","476","SRV-DC1",,""
"2025-08-29T07:23:18","OUTBOUND","UDP","192.168.223.137","63385","192.168.153.26","67","ALLOW","Allow-Standard","58735","1009","SRV-FILE1",,""
"2025-08-29T07:23:57","OUTBOUND","TCP","192.168.179.21","16267","9.23.135.135","62729","ALLOW","Allow-Standard","94832","857","SRV-WEB1",,""
"2025-08-29T07:24:50","OUTBOUND","UDP","192.168.20.183","22326","172.29.107.144","52794","BLOCK","Default-Deny","89513","839","SRV-SIEM1",,"Potential noise or policy match"
"2025-08-29T07:24:51","OUTBOUND","TCP","10.120.238.25","17699","40.53.64.128","48976","ALLOW","Allow-Standard","85622","733","SRV-SIEM1",,""
"2025-08-29T07:24:53","OUTBOUND","UDP","10.43.240.200","59681","192.168.31.13","15008","BLOCK","Default-Deny","33906","1090","SRV-DC1",,"Potential noise or policy match"
"2025-08-29T07:24:58","OUTBOUND","UDP","10.240.216.57","64061","175.76.117.171","80","BLOCK","Default-Deny","174247","572","SRV-DC1",,"Potential noise or policy match"
"2025-08-29T07:25:00","OUTBOUND","UDP","172.25.242.181","42948","192.168.157.25","29134","BLOCK","Default-Deny","175899","994","SRV-SQL1",,"Potential noise or policy match"
"2025-08-29T07:25:30","INBOUND","TCP","192.168.58.189","30022","192.168.129.149","38225","BLOCK","Default-Deny","123919","1185","SRV-FILE1",,"Potential noise or policy match"
"2025-08-29T07:25:35","OUTBOUND","TCP","10.210.129.50","139","151.152.56.9","62791","ALLOW","Allow-Standard","89904","510","SRV-REMOTE1","svc_web",""
"2025-08-29T07:25:55","INBOUND","TCP","172.29.202.241","42612","10.131.41.64","24582","ALLOW","Allow-Standard","197517","603","SRV-SIEM1",,""
"2025-08-29T07:26:00","OUTBOUND","TCP","192.168.154.195","8443","192.168.40.188","14463","ALLOW","Allow-Standard","33895","379","SRV-REMOTE1",,""
"2025-08-29T07:26:14","INBOUND","UDP","142.147.124.212","568","192.168.224.32","8080","ALLOW","Allow-Standard","43472","1199","SRV-DC1","kparker",""
"2025-08-29T07:26:23","INBOUND","TCP","69.99.244.236","39475","192.168.155.32","29268","ALLOW","Allow-Standard","27327","990","SRV-SIEM1",,""
"2025-08-29T07:27:41","OUTBOUND","UDP","172.31.57.30","44132","172.18.129.73","45142","ALLOW","Allow-Standard","38053","195","SRV-REMOTE1","Administrator",""
"2025-08-29T07:27:54","INBOUND","UDP","192.168.96.229","48538","192.168.154.123","3389","ALLOW","Allow-Standard","162977","613","SRV-SQL1",,""
"2025-08-29T07:28:05","INBOUND","TCP","192.168.11.85","14182","172.19.246.147","22","ALLOW","Allow-Standard","11763","173","WIN10LAB",,""
"2025-08-29T07:28:09","OUTBOUND","UDP","172.26.124.209","139","155.253.197.210","44878","ALLOW","Allow-Standard","165103","1161","SRV-FILE1",,""
"2025-08-29T07:28:17","INBOUND","UDP","10.45.183.152","44326","192.168.251.39","80","BLOCK","Default-Deny","42141","447","SRV-FILE1",,"Potential noise or policy match"
"2025-08-29T07:28:55","INBOUND","TCP","15.7.184.73","33133","10.196.236.29","80","ALLOW","Allow-Standard","120500","788","SRV-REMOTE1",,""
"2025-08-29T07:28:59","OUTBOUND","UDP","172.19.9.214","62171","192.168.111.134","74","BLOCK","Default-Deny","54542","667","SRV-WEB1",,"Potential noise or policy match"
"2025-08-29T07:29:02","INBOUND","TCP","132.48.209.35","14544","172.24.11.122","53285","BLOCK","Default-Deny","58013","525","SRV-REMOTE1","mgarcia","Potential noise or policy match"
"2025-08-29T07:29:04","OUTBOUND","TCP","172.27.223.29","6981","10.236.176.155","26092","ALLOW","Allow-Standard","34489","682","SRV-DC1",,""
"2025-08-29T07:29:18","INBOUND","TCP","25.233.64.186","6903","10.177.39.159","341","BLOCK","Default-Deny","55136","1148","SRV-FILE1",,"Potential noise or policy match"
"2025-08-29T07:29:19","INBOUND","TCP","10.159.168.189","34179","172.27.11.252","23","ALLOW","Allow-Standard","7873","829","SRV-WEB1",,""
"2025-08-29T07:29:27","OUTBOUND","TCP","172.31.38.34","52025","221.145.202.24","50604","ALLOW","Allow-Standard","152199","108","SRV-DC1",,""
"2025-08-29T07:29:32","OUTBOUND","TCP","192.168.27.85","64217","10.166.195.145","34388","ALLOW","Allow-Standard","67086","977","WIN10LAB",,""
"2025-08-29T07:29:46","INBOUND","UDP","124.235.153.14","43703","172.31.161.125","19213","ALLOW","Allow-Standard","1691","1143","SRV-FILE1",,""
"2025-08-29T07:30:10","INBOUND","UDP","192.168.53.151","29711","172.23.115.31","443","BLOCK","Default-Deny","134375","919","SRV-REMOTE1",,"Potential noise or policy match"
"2025-08-29T07:30:26","OUTBOUND","TCP","172.20.55.190","46850","10.213.125.39","20622","ALLOW","Allow-Standard","137335","1088","SRV-WEB1",,""
"2025-08-29T07:30:34","INBOUND","TCP","10.117.24.201","824","192.168.183.46","25","ALLOW","Allow-Standard","153240","1187","WIN10LAB","bpatel",""
"2025-08-29T07:30:59","OUTBOUND","TCP","172.29.253.234","45484","172.29.206.241","64072","ALLOW","Allow-Standard","49881","1056","SRV-SQL1","achapman",""
"2025-08-29T07:31:54","INBOUND","UDP","196.99.70.236","163","172.22.160.94","80","ALLOW","Allow-Standard","64241","748","SRV-FILE1",,""
"2025-08-29T07:31:59","OUTBOUND","UDP","172.24.51.78","4384","217.17.48.13","19502","ALLOW","Allow-Standard","107608","1065","SRV-WEB1",,""
"2025-08-29T07:32:00","INBOUND","UDP","172.27.93.188","1023","10.122.158.79","22","ALLOW","Allow-Standard","143139","159","SRV-FILE1",,""
"2025-08-29T07:32:08","INBOUND","TCP","123.187.133.22","44702","172.17.46.128","8080","ALLOW","Allow-Standard","98683","339","SRV-DC1",,""
"2025-08-29T07:32:11","INBOUND","UDP","29.74.69.215","48329","10.70.202.57","16131","BLOCK","Default-Deny","157920","1045","SRV-FILE1",,"Potential noise or policy match"
"2025-08-29T07:32:33","INBOUND","TCP","172.28.239.127","8344","10.7.41.34","53","ALLOW","Allow-Standard","137784","768","SRV-SIEM1",,""
"2025-08-29T07:33:23","OUTBOUND","UDP","172.27.47.237","35055","172.23.41.194","53230","ALLOW","Allow-Standard","109615","1093","SRV-FILE1","mgarcia",""
"2025-08-29T07:33:58","INBOUND","TCP","10.34.154.112","22679","192.168.58.102","3389","ALLOW","Allow-Standard","171002","613","WIN10LAB",,""
"2025-08-29T07:34:10","OUTBOUND","TCP","172.17.156.52","20273","172.30.70.162","16910","ALLOW","Allow-Standard","36883","10","SRV-SIEM1",,""
"2025-08-29T07:34:15","INBOUND","UDP","192.168.150.226","109","10.170.195.164","8080","ALLOW","Allow-Standard","55791","697","SRV-FILE1","tnguyen",""
"2025-08-29T07:34:16","OUTBOUND","UDP","192.168.168.167","12854","198.32.106.129","6354","ALLOW","Allow-Standard","64591","763","SRV-SIEM1",,""
"2025-08-29T07:34:25","INBOUND","TCP","221.14.83.127","43305","192.168.124.84","445","ALLOW","Allow-Standard","49454","560","SRV-SQL1",,""
"2025-08-29T07:34:34","INBOUND","TCP","10.118.86.67","43882","172.21.177.130","143","ALLOW","Allow-Standard","179550","300","SRV-FILE1",,""
"2025-08-29T07:35:21","OUTBOUND","TCP","10.12.144.84","238","10.193.125.188","57626","ALLOW","Allow-Standard","15152","1176","SRV-DC1",,""
"2025-08-29T07:35:44","OUTBOUND","TCP","10.251.122.56","18239","197.254.232.106","33470","ALLOW","Allow-Standard","138531","451","SRV-FILE1",,""
"2025-08-29T07:36:05","INBOUND","TCP","134.244.56.158","18516","10.126.247.106","389","ALLOW","Allow-Standard","4887","1148","SRV-REMOTE1",,""
"2025-08-29T07:36:10","INBOUND","TCP","192.168.109.230","32743","192.168.68.126","14258","ALLOW","Allow-Standard","157315","159","SRV-FILE1",,""
"2025-08-29T07:36:13","INBOUND","TCP","10.155.205.99","24470","192.168.90.135","80","ALLOW","Allow-Standard","180672","377","SRV-WEB1",,""
"2025-08-29T07:36:15","OUTBOUND","TCP","172.18.146.135","55074","10.225.56.206","11782","ALLOW","Allow-Standard","104395","1032","SRV-WEB1","svc_web",""
"2025-08-29T07:37:05","INBOUND","TCP","172.23.67.75","32105","192.168.97.135","832","ALLOW","Allow-Standard","163633","819","WIN10LAB",,""
"2025-08-29T07:37:23","OUTBOUND","TCP","10.183.184.137","139","192.168.193.91","59451","ALLOW","Allow-Standard","173774","1077","SRV-FILE1",,""
"2025-08-29T07:38:00","OUTBOUND","TCP","10.12.176.89","22858","10.50.207.135","5306","ALLOW","Allow-Standard","132343","194","SRV-SIEM1",,""
"2025-08-29T07:38:08","INBOUND","UDP","192.168.126.60","60523","192.168.46.8","80","ALLOW","Allow-Standard","186709","1148","SRV-SIEM1",,""
"2025-08-29T07:38:10","OUTBOUND","UDP","10.154.23.113","110","44.56.220.146","17749","BLOCK","Default-Deny","163606","1185","SRV-REMOTE1",,"Potential noise or policy match"
"2025-08-29T07:38:18","OUTBOUND","UDP","10.124.40.97","64176","174.9.36.147","16885","ALLOW","Allow-Standard","103703","146","SRV-DC1",,""
"2025-08-29T07:38:19","OUTBOUND","UDP","10.137.110.26","15682","10.222.203.79","32168","BLOCK","Default-Deny","72857","988","WIN10LAB",,"Potential noise or policy match"
"2025-08-29T07:38:25","OUTBOUND","TCP","172.31.246.249","4999","192.168.34.165","12852","BLOCK","Default-Deny","95845","609","SRV-FILE1",,"Potential noise or policy match"
"2025-08-29T07:38:35","INBOUND","UDP","172.18.118.212","26339","172.29.217.49","53","BLOCK","Default-Deny","188390","448","SRV-DC1",,"Potential noise or policy match"
"2025-08-29T07:38:42","INBOUND","TCP","97.165.223.140","15430","10.41.25.47","53","ALLOW","Allow-Standard","12764","219","SRV-SQL1",,""
"2025-08-29T07:39:00","INBOUND","UDP","10.171.76.54","39325","172.28.27.205","389","ALLOW","Allow-Standard","60389","486","SRV-WEB1",,""
"2025-08-29T07:39:21","OUTBOUND","UDP","192.168.113.60","17852","172.26.180.80","23140","ALLOW","Allow-Standard","9718","50","SRV-DC1",,""
"2025-08-29T07:39:29","INBOUND","TCP","1.91.39.199","11860","10.107.207.19","48131","ALLOW","Allow-Standard","66617","619","SRV-DC1",,""
"2025-08-29T07:39:45","INBOUND","TCP","192.168.68.157","60","192.168.202.86","445","BLOCK","Default-Deny","73941","817","SRV-SQL1",,"Potential noise or policy match"
"2025-08-29T07:40:08","OUTBOUND","UDP","10.100.52.69","807","86.180.120.11","15622","ALLOW","Allow-Standard","186033","233","SRV-SQL1","hlee",""
"2025-08-29T07:40:23","INBOUND","UDP","172.16.213.39","701","192.168.1.133","80","ALLOW","Allow-Standard","103764","63","SRV-DC1",,""
"2025-08-29T07:40:32","OUTBOUND","UDP","10.236.220.31","772","30.228.72.140","10438","ALLOW","Allow-Standard","41241","974","SRV-WEB1",,""
"2025-08-29T07:40:40","INBOUND","UDP","95.75.43.113","59626","10.249.164.237","41082","ALLOW","Allow-Standard","76626","1127","SRV-SIEM1",,""
"2025-08-29T07:40:54","OUTBOUND","UDP","192.168.55.141","110","10.19.195.217","12234","BLOCK","Default-Deny","168450","941","SRV-FILE1",,"Potential noise or policy match"
"2025-08-29T07:41:19","OUTBOUND","UDP","172.25.53.37","29356","180.233.44.126","34694","ALLOW","Allow-Standard","96955","620","SRV-DC1",,""
"2025-08-29T07:41:51","INBOUND","TCP","192.168.67.131","306","10.82.133.39","53868","ALLOW","Allow-Standard","195213","1157","SRV-SQL1",,""
"2025-08-29T07:42:37","OUTBOUND","UDP","10.189.229.167","5954","145.189.68.125","42472","ALLOW","Allow-Standard","80619","447","SRV-WEB1",,""
"2025-08-29T07:43:14","INBOUND","TCP","28.79.15.85","16394","172.31.56.160","53","ALLOW","Allow-Standard","141387","397","SRV-DC1",,""
"2025-08-29T07:43:16","INBOUND","TCP","180.225.109.230","10140","10.196.69.227","139","ALLOW","Allow-Standard","91323","957","SRV-REMOTE1","achapman",""
"2025-08-29T07:43:28","INBOUND","TCP","172.28.154.158","5106","172.28.166.144","5983","ALLOW","Allow-Standard","147188","572","SRV-FILE1",,""
"2025-08-29T07:43:39","OUTBOUND","UDP","172.31.183.235","80","97.84.199.200","45054","ALLOW","Allow-Standard","56730","446","WIN10LAB",,""
"2025-08-29T07:43:39","INBOUND","TCP","10.199.183.45","14346","10.218.239.122","53481","ALLOW","Allow-Standard","101087","1183","SRV-DC1",,""
"2025-08-29T07:44:24","OUTBOUND","TCP","192.168.78.5","2626","172.30.186.191","63846","ALLOW","Allow-Standard","112451","341","SRV-DC1",,""
"2025-08-29T07:45:20","INBOUND","TCP","172.28.234.152","44602","192.168.20.36","47667","ALLOW","Allow-Standard","14413","902","SRV-WEB1",,""
"2025-08-29T07:45:26","INBOUND","UDP","10.177.216.148","344","172.18.19.84","23","BLOCK","Default-Deny","51617","860","WIN10LAB",,"Potential noise or policy match"
"2025-08-29T07:45:41","OUTBOUND","TCP","172.26.150.2","53413","81.240.232.67","45103","BLOCK","Default-Deny","157537","1076","WIN10LAB",,"Potential noise or policy match"
"2025-08-29T07:46:20","OUTBOUND","TCP","10.181.45.232","143","200.37.199.115","41716","BLOCK","Default-Deny","144082","871","SRV-FILE1",,"Potential noise or policy match"
"2025-08-29T07:47:06","INBOUND","UDP","192.168.152.155","3542","192.168.98.88","139","ALLOW","Allow-Standard","83806","1109","SRV-REMOTE1",,""
"2025-08-29T07:47:52","INBOUND","TCP","192.168.180.150","560","192.168.52.41","587","ALLOW","Allow-Standard","131433","1008","SRV-WEB1",,""
"2025-08-29T07:47:56","OUTBOUND","TCP","10.163.163.64","2552","172.17.215.186","34046","ALLOW","Allow-Standard","192848","450","SRV-SQL1",,""
"2025-08-29T07:47:59","INBOUND","UDP","192.168.186.130","24867","172.29.85.100","7781","BLOCK","Default-Deny","43665","321","SRV-SIEM1",,"Potential noise or policy match"
"2025-08-29T07:48:02","OUTBOUND","UDP","10.65.122.66","41996","172.16.231.90","44829","ALLOW","Allow-Standard","8205","313","WIN10LAB",,""
"2025-08-29T07:48:05","INBOUND","TCP","9.178.191.163","27384","10.104.212.26","389","BLOCK","Default-Deny","120927","912","SRV-REMOTE1","Administrator","Potential noise or policy match"
"2025-08-29T07:48:51","INBOUND","TCP","176.124.145.129","30166","172.23.194.168","42906","ALLOW","Allow-Standard","116086","1141","SRV-FILE1",,""
"2025-08-29T07:48:58","OUTBOUND","TCP","192.168.190.12","25000","93.88.167.228","21206","ALLOW","Allow-Standard","48634","935","SRV-DC1","tnguyen",""
"2025-08-29T07:49:12","INBOUND","TCP","172.17.196.8","1743","172.28.173.172","8080","BLOCK","Default-Deny","184919","632","SRV-WEB1",,"Potential noise or policy match"
"2025-08-29T07:49:42","OUTBOUND","UDP","10.118.39.224","31816","222.9.222.50","46318","ALLOW","Allow-Standard","171107","892","SRV-DC1",,""
"2025-08-29T07:49:44","INBOUND","UDP","222.180.252.112","545","172.24.71.234","40068","ALLOW","Allow-Standard","163734","618","WIN10LAB","svc_web",""
"2025-08-29T07:49:53","OUTBOUND","TCP","172.26.7.13","849","172.30.110.101","61352","ALLOW","Allow-Standard","194084","499","SRV-REMOTE1",,""
"2025-08-29T07:49:57","OUTBOUND","TCP","10.214.82.99","26455","172.18.81.4","35063","ALLOW","Allow-Standard","72482","614","SRV-SQL1",,""
"2025-08-29T07:51:02","OUTBOUND","UDP","10.217.38.123","44853","192.168.116.24","30366","ALLOW","Allow-Standard","75660","381","SRV-REMOTE1",,""
"2025-08-29T07:51:26","INBOUND","TCP","171.206.149.90","36393","192.168.162.138","12539","BLOCK","Default-Deny","187769","324","SRV-DC1",,"Potential noise or policy match"
"2025-08-29T07:51:41","OUTBOUND","UDP","172.19.45.173","62900","172.18.177.85","43907","BLOCK","Default-Deny","39545","67","SRV-SIEM1","svc_web","Potential noise or policy match"
"2025-08-29T07:51:44","INBOUND","TCP","192.168.151.95","45659","172.19.69.177","443","ALLOW","Allow-Standard","54929","782","SRV-WEB1",,""
"2025-08-29T07:52:04","OUTBOUND","TCP","10.148.13.22","23936","166.140.12.116","145","ALLOW","Allow-Standard","109899","619","WIN10LAB",,""
"2025-08-29T07:52:15","OUTBOUND","UDP","192.168.85.70","54960","10.85.149.104","7357","ALLOW","Allow-Standard","196470","599","SRV-SIEM1",,""
"2025-08-29T07:52:32","OUTBOUND","TCP","172.20.184.198","110","10.142.206.162","227","ALLOW","Allow-Standard","71450","1152","SRV-WEB1","Administrator",""
"2025-08-29T07:52:38","OUTBOUND","TCP","10.132.200.42","43744","50.56.192.250","12","BLOCK","Default-Deny","91626","764","SRV-REMOTE1",,"Potential noise or policy match"
"2025-08-29T07:52:52","INBOUND","UDP","172.21.111.217","21260","172.27.123.78","25","ALLOW","Allow-Standard","7731","749","SRV-SIEM1",,""
"2025-08-29T07:52:53","INBOUND","UDP","59.225.149.63","463","10.79.14.72","4599","ALLOW","Allow-Standard","115521","993","WIN10LAB",,""
"2025-08-29T07:53:03","INBOUND","TCP","10.108.202.243","8926","192.168.136.19","4116","ALLOW","Allow-Standard","85415","1174","SRV-SQL1",,""
"2025-08-29T07:53:08","INBOUND","UDP","192.168.53.196","19229","172.25.97.168","12165","ALLOW","Allow-Standard","152793","880","SRV-SQL1",,""
"2025-08-29T07:53:26","OUTBOUND","UDP","10.37.218.243","47","192.168.229.249","38629","ALLOW","Allow-Standard","176772","125","SRV-FILE1",,""
"2025-08-29T07:53:32","OUTBOUND","UDP","192.168.235.147","445","172.18.192.138","8078","ALLOW","Allow-Standard","187508","489","SRV-REMOTE1",,""
"2025-08-29T07:53:38","INBOUND","TCP","10.62.66.108","12180","172.30.106.184","139","ALLOW","Allow-Standard","136562","561","SRV-FILE1",,""
"2025-08-29T07:53:39","INBOUND","TCP","155.195.82.178","8733","10.232.4.101","587","ALLOW","Allow-Standard","53270","225","SRV-WEB1",,""
"2025-08-29T07:53:41","OUTBOUND","TCP","172.27.96.206","8080","182.136.50.142","43587","ALLOW","Allow-Standard","188042","1153","SRV-REMOTE1",,""
"2025-08-29T07:53:47","INBOUND","UDP","192.168.33.183","48945","10.141.244.4","52728","ALLOW","Allow-Standard","171550","713","SRV-REMOTE1",,""
"2025-08-29T07:54:07","INBOUND","TCP","192.168.219.209","880","10.13.151.82","63206","ALLOW","Allow-Standard","53207","563","SRV-SQL1",,""
"2025-08-29T07:54:12","INBOUND","TCP","192.168.129.226","30865","192.168.186.88","389","ALLOW","Allow-Standard","153709","412","SRV-WEB1",,""
"2025-08-29T07:54:36","INBOUND","UDP","110.164.111.241","12841","172.30.127.95","110","ALLOW","Allow-Standard","47787","305","SRV-DC1",,""
"2025-08-29T07:54:44","INBOUND","TCP","192.168.135.252","21165","192.168.90.22","445","BLOCK","Default-Deny","11614","787","SRV-FILE1",,"Potential noise or policy match"
"2025-08-29T07:54:50","OUTBOUND","TCP","10.232.172.129","6069","10.131.44.126","13165","ALLOW","Allow-Standard","115806","1128","WIN10LAB",,""
"2025-08-29T07:55:08","OUTBOUND","TCP","192.168.219.94","43414","192.168.246.127","930","ALLOW","Allow-Standard","96041","562","SRV-DC1",,""
"2025-08-29T07:55:12","INBOUND","TCP","185.218.231.213","12017","192.168.135.195","3910","ALLOW","Allow-Standard","51668","825","SRV-SQL1","kparker",""
"2025-08-29T07:55:23","INBOUND","TCP","158.253.199.146","43854","10.124.67.231","53624","BLOCK","Default-Deny","125730","133","SRV-WEB1",,"Potential noise or policy match"
"2025-08-29T07:55:31","INBOUND","UDP","192.168.25.76","57674","192.168.52.107","59652","ALLOW","Allow-Standard","116595","523","SRV-REMOTE1",,""
"2025-08-29T07:55:52","OUTBOUND","UDP","172.23.8.73","60978","80.77.166.189","922","BLOCK","Default-Deny","12602","1046","WIN10LAB","jsmith","Potential noise or policy match"
"2025-08-29T07:55:58","INBOUND","TCP","192.168.164.248","51256","10.229.248.115","53","ALLOW","Allow-Standard","127950","567","SRV-SQL1",,""
"2025-08-29T07:56:16","INBOUND","TCP","169.236.140.240","44788","172.18.124.118","23","BLOCK","Default-Deny","83403","351","SRV-FILE1",,"Potential noise or policy match"
"2025-08-29T07:56:39","OUTBOUND","TCP","192.168.10.69","31022","172.28.233.231","798","ALLOW","Allow-Standard","105407","1193","SRV-DC1",,""
"2025-08-29T07:56:49","OUTBOUND","UDP","10.23.129.185","14342","172.21.160.83","65","BLOCK","Default-Deny","80708","315","SRV-DC1","achapman","Potential noise or policy match"
"2025-08-29T07:57:02","OUTBOUND","TCP","172.23.31.115","52159","33.13.91.230","31133","ALLOW","Allow-Standard","33866","241","SRV-REMOTE1",,""
"2025-08-29T07:57:20","INBOUND","TCP","172.19.68.216","51782","10.106.68.150","110","ALLOW","Allow-Standard","139123","1029","SRV-REMOTE1",,""
"2025-08-29T07:57:26","INBOUND","UDP","192.168.40.41","24592","10.189.231.86","26712","BLOCK","Default-Deny","144528","889","SRV-WEB1",,"Potential noise or policy match"
"2025-08-29T07:57:32","OUTBOUND","UDP","192.168.101.5","53","178.190.59.4","4327","ALLOW","Allow-Standard","93357","887","WIN10LAB",,""
"2025-08-29T07:57:37","INBOUND","TCP","172.24.54.250","39144","10.245.163.152","25","ALLOW","Allow-Standard","6474","308","WIN10LAB","mgarcia",""
"2025-08-29T07:57:55","INBOUND","TCP","10.142.243.44","696","172.26.252.106","65382","ALLOW","Allow-Standard","24055","133","SRV-REMOTE1",,""
"2025-08-29T07:57:58","OUTBOUND","UDP","172.25.104.147","53","173.170.50.16","42996","ALLOW","Allow-Standard","57837","985","SRV-SQL1",,""
"2025-08-29T07:58:03","INBOUND","TCP","172.26.131.128","26711","172.29.70.194","139","ALLOW","Allow-Standard","110489","500","SRV-WEB1",,""
"2025-08-29T07:58:44","INBOUND","UDP","192.168.29.138","36634","10.0.120.53","110","ALLOW","Allow-Standard","6933","15","SRV-REMOTE1",,""
"2025-08-29T07:59:00","INBOUND","TCP","10.52.35.205","14756","10.158.205.13","8443","ALLOW","Allow-Standard","80601","1119","SRV-DC1",,""
"2025-08-29T07:59:01","INBOUND","TCP","84.132.102.97","3179","172.23.1.188","8080","BLOCK","Default-Deny","27376","132","SRV-WEB1","kparker","Potential noise or policy match"
"2025-08-29T07:59:14","INBOUND","TCP","61.26.21.92","58873","10.97.54.139","25","ALLOW","Allow-Standard","162002","480","WIN10LAB",,""
"2025-08-29T07:59:21","OUTBOUND","TCP","172.17.140.180","4702","94.199.182.153","50621","BLOCK","Default-Deny","81101","1047","SRV-REMOTE1",,"Potential noise or policy match"
"2025-08-29T07:59:23","OUTBOUND","UDP","10.107.145.126","62244","84.194.229.113","156","ALLOW","Allow-Standard","24035","277","SRV-SQL1",,""
"2025-08-29T08:00:31","INBOUND","TCP","57.144.214.102","56652","172.26.29.235","143","ALLOW","Allow-Standard","152746","68","SRV-FILE1",,""
"2025-08-29T08:00:36","INBOUND","TCP","172.29.61.176","65368","10.116.149.248","139","ALLOW","Allow-Standard","149951","72","SRV-SQL1",,""
"2025-08-29T08:00:46","INBOUND","TCP","192.168.178.15","61093","10.45.216.166","5587","ALLOW","Allow-Standard","33703","968","SRV-FILE1",,""
"2025-08-29T08:00:53","INBOUND","TCP","10.204.106.135","46302","10.247.34.56","25","ALLOW","Allow-Standard","48144","383","SRV-REMOTE1",,""
"2025-08-29T08:01:23","INBOUND","UDP","39.101.84.209","9934","192.168.129.25","30454","ALLOW","Allow-Standard","93124","636","SRV-SIEM1",,""
"2025-08-29T08:01:56","INBOUND","TCP","172.27.5.102","49283","172.26.155.50","139","ALLOW","Allow-Standard","8853","693","SRV-REMOTE1","mgarcia",""
"2025-08-29T08:02:22","OUTBOUND","TCP","10.207.225.204","39170","140.86.40.77","1737","ALLOW","Allow-Standard","68037","207","SRV-REMOTE1",,""
"2025-08-29T08:02:32","OUTBOUND","TCP","192.168.140.26","29019","192.168.218.36","17256","ALLOW","Allow-Standard","175502","1102","SRV-REMOTE1","jsmith",""
"2025-08-29T08:03:26","OUTBOUND","UDP","172.31.33.252","28967","192.168.94.97","41071","ALLOW","Allow-Standard","81134","736","SRV-FILE1",,""
"2025-08-29T08:03:48","INBOUND","UDP","112.197.123.130","33932","10.216.69.109","5962","ALLOW","Allow-Standard","195900","755","SRV-WEB1","svc_web",""
"2025-08-29T08:04:02","INBOUND","UDP","112.246.9.161","105","172.17.194.251","61907","ALLOW","Allow-Standard","42830","389","SRV-SQL1",,""
"2025-08-29T08:04:12","INBOUND","UDP","10.70.53.186","47269","172.21.65.105","53","ALLOW","Allow-Standard","166416","163","SRV-SQL1",,""
"2025-08-29T08:04:49","OUTBOUND","TCP","172.25.156.47","80","10.104.41.135","10934","BLOCK","Default-Deny","76865","746","SRV-REMOTE1",,"Potential noise or policy match"
"2025-08-29T08:05:15","OUTBOUND","UDP","172.31.55.251","45003","172.20.24.1","26573","ALLOW","Allow-Standard","145758","720","SRV-WEB1",,""
"2025-08-29T08:05:27","OUTBOUND","UDP","192.168.218.75","12896","172.31.145.207","2175","ALLOW","Allow-Standard","68863","498","SRV-SQL1","mgarcia",""
"2025-08-29T08:06:15","INBOUND","TCP","10.109.216.122","47084","10.231.22.186","8443","ALLOW","Allow-Standard","148908","49","WIN10LAB",,""
"2025-08-29T08:06:41","INBOUND","TCP","49.111.70.5","29029","172.19.233.184","80","BLOCK","Default-Deny","182025","15","SRV-SIEM1",,"Potential noise or policy match"
