"Timestamp","EventID","EventName","Computer","User","SourceIP","TargetUser","Process","Status","Description"
"2025-08-28T16:31:57","4688","A new process has been created","SRV-WEB1","svc_web","10.166.21.184",,"svchost.exe","SUCCESS","Process creation observed"
"2025-08-28T16:33:35","4625","An account failed to log on","SRV-DC1","jsmith","10.113.9.132",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T16:37:03","4624","An account was successfully logged on","SRV-SQL1","bpatel","10.107.51.222",,,"SUCCESS","Successful logon"
"2025-08-28T16:39:08","4624","An account was successfully logged on","SRV-WEB1","bpatel","192.168.162.170",,,"SUCCESS","Successful logon"
"2025-08-28T16:43:43","4720","A user account was created","SRV-DC1","jsmith","10.116.50.114","mgarcia",,"SUCCESS","New user account created"
"2025-08-28T16:46:42","4688","A new process has been created","WIN10LAB","kparker","192.168.85.163",,"winword.exe","SUCCESS","Process creation observed"
"2025-08-28T16:47:57","4625","An account failed to log on","WIN10LAB","svc_web","172.27.42.222",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T16:49:50","4625","An account failed to log on","WIN10LAB","svc_sql","192.168.155.248",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T16:50:14","4624","An account was successfully logged on","WIN10LAB","mgarcia","10.68.200.19",,,"SUCCESS","Successful logon"
"2025-08-28T16:51:53","4624","An account was successfully logged on","SRV-FILE1","svc_sql","192.168.143.9",,,"SUCCESS","Successful logon"
"2025-08-28T16:55:23","4688","A new process has been created","SRV-SIEM1","jsmith","172.30.79.179",,"mshta.exe","SUCCESS","Process creation observed"
"2025-08-28T16:56:21","4688","A new process has been created","SRV-SIEM1","svc_web","10.9.210.201",,"cmd.exe","SUCCESS","Process creation observed"
"2025-08-28T16:58:08","4768","A Kerberos authentication ticket (TGT) was requested","SRV-REMOTE1","tnguyen","192.168.62.153",,,"SUCCESS","Kerberos TGT requested"
"2025-08-28T16:58:37","4688","A new process has been created","SRV-WEB1","achapman","10.151.47.162",,"svchost.exe","SUCCESS","Process creation observed"
"2025-08-28T17:01:28","4624","An account was successfully logged on","WIN10LAB","achapman","10.185.30.206",,,"SUCCESS","Successful logon"
"2025-08-28T17:02:47","4625","An account failed to log on","SRV-WEB1","kparker","10.239.115.210",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T17:05:48","4624","An account was successfully logged on","SRV-SQL1","kparker","172.31.33.135",,,"SUCCESS","Successful logon"
"2025-08-28T17:07:17","4688","A new process has been created","SRV-SQL1","tnguyen","172.19.81.209",,"outlook.exe","SUCCESS","Process creation observed"
"2025-08-28T17:07:26","4768","A Kerberos authentication ticket (TGT) was requested","SRV-SQL1","hlee","172.23.94.48",,,"SUCCESS","Kerberos TGT requested"
"2025-08-28T17:07:47","4768","A Kerberos authentication ticket (TGT) was requested","SRV-DC1","kparker","172.22.207.235",,,"SUCCESS","Kerberos TGT requested"
"2025-08-28T17:07:58","4624","An account was successfully logged on","SRV-SQL1","kparker","172.22.35.153",,,"SUCCESS","Successful logon"
"2025-08-28T17:08:52","4688","A new process has been created","SRV-FILE1","kparker","172.26.68.109",,"mshta.exe","SUCCESS","Process creation observed"
"2025-08-28T17:10:34","4720","A user account was created","SRV-DC1","hlee","10.94.224.3","hlee",,"SUCCESS","New user account created"
"2025-08-28T17:12:47","4688","A new process has been created","WIN10LAB","bpatel","10.26.145.143",,"sqlservr.exe","SUCCESS","Process creation observed"
"2025-08-28T17:13:47","4723","An attempt was made to change a password","SRV-FILE1","mgarcia","172.28.78.206","hlee",,"SUCCESS","Password change attempt"
"2025-08-28T17:14:44","4688","A new process has been created","SRV-WEB1","svc_sql","10.130.65.137",,"node.exe","SUCCESS","Process creation observed"
"2025-08-28T17:14:55","4625","An account failed to log on","SRV-REMOTE1","svc_sql","10.236.204.77",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T17:16:13","4688","A new process has been created","SRV-FILE1","tnguyen","10.239.19.69",,"powershell.exe","SUCCESS","Process creation observed"
"2025-08-28T17:17:03","4624","An account was successfully logged on","SRV-SIEM1","svc_web","192.168.213.223",,,"SUCCESS","Successful logon"
"2025-08-28T17:18:14","4624","An account was successfully logged on","SRV-FILE1","Administrator","172.23.104.20",,,"SUCCESS","Successful logon"
"2025-08-28T17:18:23","4688","A new process has been created","SRV-REMOTE1","achapman","10.207.56.139",,"python.exe","SUCCESS","Process creation observed"
"2025-08-28T17:20:45","4688","A new process has been created","SRV-REMOTE1","mgarcia","10.115.19.172",,"svchost.exe","SUCCESS","Process creation observed"
"2025-08-28T17:26:50","4624","An account was successfully logged on","SRV-SIEM1","Administrator","172.20.208.42",,,"SUCCESS","Successful logon"
"2025-08-28T17:28:15","4625","An account failed to log on","SRV-SQL1","mgarcia","10.8.156.199",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T17:28:59","4723","An attempt was made to change a password","WIN10LAB","mgarcia","172.28.140.227","tnguyen",,"SUCCESS","Password change attempt"
"2025-08-28T17:29:38","4688","A new process has been created","SRV-SIEM1","Administrator","192.168.45.157",,"winword.exe","SUCCESS","Process creation observed"
"2025-08-28T17:30:02","4688","A new process has been created","SRV-WEB1","svc_sql","192.168.56.82",,"winword.exe","SUCCESS","Process creation observed"
"2025-08-28T17:30:53","4720","A user account was created","SRV-SQL1","achapman","192.168.152.120","kparker",,"SUCCESS","New user account created"
"2025-08-28T17:31:22","4688","A new process has been created","SRV-WEB1","achapman","172.20.189.46",,"mshta.exe","SUCCESS","Process creation observed"
"2025-08-28T17:31:36","4688","A new process has been created","SRV-SQL1","tnguyen","10.81.58.235",,"winword.exe","SUCCESS","Process creation observed"
"2025-08-28T17:31:38","4625","An account failed to log on","SRV-REMOTE1","Administrator","192.168.20.156",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T17:34:45","4625","An account failed to log on","SRV-SIEM1","Administrator","192.168.36.134",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T17:34:49","4624","An account was successfully logged on","SRV-FILE1","bpatel","192.168.124.99",,,"SUCCESS","Successful logon"
"2025-08-28T17:34:57","4768","A Kerberos authentication ticket (TGT) was requested","SRV-DC1","kparker","10.219.161.106",,,"SUCCESS","Kerberos TGT requested"
"2025-08-28T17:39:01","4723","An attempt was made to change a password","SRV-FILE1","jsmith","10.31.156.89","hlee",,"SUCCESS","Password change attempt"
"2025-08-28T17:42:00","4624","An account was successfully logged on","WIN10LAB","mgarcia","10.3.159.177",,,"SUCCESS","Successful logon"
"2025-08-28T17:42:54","4625","An account failed to log on","WIN10LAB","mgarcia","192.168.133.38",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T17:47:12","4625","An account failed to log on","SRV-SIEM1","hlee","10.26.170.137",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T17:47:21","4624","An account was successfully logged on","SRV-SIEM1","bpatel","192.168.89.252",,,"SUCCESS","Successful logon"
"2025-08-28T17:48:41","4624","An account was successfully logged on","SRV-SIEM1","jsmith","10.38.21.200",,,"SUCCESS","Successful logon"
"2025-08-28T17:49:03","4688","A new process has been created","SRV-WEB1","svc_web","172.24.164.154",,"chrome.exe","SUCCESS","Process creation observed"
"2025-08-28T17:49:06","4625","An account failed to log on","SRV-REMOTE1","mgarcia","172.19.141.161",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T17:49:43","4625","An account failed to log on","SRV-REMOTE1","bpatel","172.24.71.163",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T17:49:58","4624","An account was successfully logged on","SRV-SQL1","Administrator","172.31.4.194",,,"SUCCESS","Successful logon"
"2025-08-28T17:50:37","4624","An account was successfully logged on","SRV-REMOTE1","jsmith","10.175.31.120",,,"SUCCESS","Successful logon"
"2025-08-28T17:55:54","4688","A new process has been created","SRV-FILE1","tnguyen","10.24.130.157",,"teams.exe","SUCCESS","Process creation observed"
"2025-08-28T18:00:20","4624","An account was successfully logged on","SRV-WEB1","svc_web","10.38.204.101",,,"SUCCESS","Successful logon"
"2025-08-28T18:02:01","4624","An account was successfully logged on","SRV-FILE1","tnguyen","172.21.227.219",,,"SUCCESS","Successful logon"
"2025-08-28T18:03:23","4624","An account was successfully logged on","WIN10LAB","Administrator","192.168.55.185",,,"SUCCESS","Successful logon"
"2025-08-28T18:06:25","4625","An account failed to log on","SRV-WEB1","hlee","192.168.102.158",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T18:07:19","4625","An account failed to log on","SRV-DC1","kparker","10.2.182.231",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T18:09:36","4624","An account was successfully logged on","SRV-SIEM1","kparker","10.151.242.176",,,"SUCCESS","Successful logon"
"2025-08-28T18:09:39","4624","An account was successfully logged on","SRV-DC1","svc_sql","172.30.41.36",,,"SUCCESS","Successful logon"
"2025-08-28T18:10:31","4624","An account was successfully logged on","WIN10LAB","svc_sql","192.168.109.61",,,"SUCCESS","Successful logon"
"2025-08-28T18:10:46","4624","An account was successfully logged on","SRV-REMOTE1","achapman","192.168.111.180",,,"SUCCESS","Successful logon"
"2025-08-28T18:11:49","4624","An account was successfully logged on","SRV-DC1","hlee","192.168.19.43",,,"SUCCESS","Successful logon"
"2025-08-28T18:13:47","4625","An account failed to log on","SRV-SQL1","Administrator","172.16.192.85",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T18:14:10","4624","An account was successfully logged on","SRV-REMOTE1","kparker","192.168.49.45",,,"SUCCESS","Successful logon"
"2025-08-28T18:16:36","4624","An account was successfully logged on","SRV-FILE1","svc_web","192.168.185.248",,,"SUCCESS","Successful logon"
"2025-08-28T18:17:10","4688","A new process has been created","SRV-SIEM1","svc_web","172.19.216.208",,"outlook.exe","SUCCESS","Process creation observed"
"2025-08-28T18:18:03","4624","An account was successfully logged on","SRV-DC1","tnguyen","10.182.247.193",,,"SUCCESS","Successful logon"
"2025-08-28T18:19:04","4688","A new process has been created","SRV-WEB1","mgarcia","172.19.110.83",,"cmd.exe","SUCCESS","Process creation observed"
"2025-08-28T18:19:13","4723","An attempt was made to change a password","SRV-WEB1","Administrator","192.168.1.234","tnguyen",,"SUCCESS","Password change attempt"
"2025-08-28T18:20:33","4624","An account was successfully logged on","SRV-REMOTE1","bpatel","172.17.13.141",,,"SUCCESS","Successful logon"
"2025-08-28T18:21:29","4625","An account failed to log on","WIN10LAB","kparker","172.25.111.167",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T18:23:14","4624","An account was successfully logged on","WIN10LAB","tnguyen","192.168.102.41",,,"SUCCESS","Successful logon"
"2025-08-28T18:26:52","4624","An account was successfully logged on","SRV-SIEM1","svc_sql","10.140.77.191",,,"SUCCESS","Successful logon"
"2025-08-28T18:28:32","4624","An account was successfully logged on","SRV-SIEM1","achapman","172.21.36.206",,,"SUCCESS","Successful logon"
"2025-08-28T18:28:34","4624","An account was successfully logged on","SRV-WEB1","svc_web","10.211.228.195",,,"SUCCESS","Successful logon"
"2025-08-28T18:29:12","4624","An account was successfully logged on","SRV-REMOTE1","svc_sql","192.168.236.36",,,"SUCCESS","Successful logon"
"2025-08-28T18:29:42","4624","An account was successfully logged on","SRV-SIEM1","Administrator","172.19.63.175",,,"SUCCESS","Successful logon"
"2025-08-28T18:34:54","4624","An account was successfully logged on","SRV-SQL1","hlee","172.19.187.108",,,"SUCCESS","Successful logon"
"2025-08-28T18:35:40","4624","An account was successfully logged on","SRV-REMOTE1","achapman","172.24.199.37",,,"SUCCESS","Successful logon"
"2025-08-28T18:37:08","4624","An account was successfully logged on","WIN10LAB","bpatel","10.14.38.240",,,"SUCCESS","Successful logon"
"2025-08-28T18:39:39","4624","An account was successfully logged on","SRV-REMOTE1","hlee","172.22.72.146",,,"SUCCESS","Successful logon"
"2025-08-28T18:44:16","4624","An account was successfully logged on","SRV-SQL1","svc_sql","192.168.77.182",,,"SUCCESS","Successful logon"
"2025-08-28T18:47:27","4625","An account failed to log on","SRV-DC1","Administrator","192.168.149.135",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T18:48:07","4624","An account was successfully logged on","SRV-SQL1","kparker","172.31.217.95",,,"SUCCESS","Successful logon"
"2025-08-28T18:51:19","4625","An account failed to log on","SRV-FILE1","kparker","172.23.120.243",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T18:52:54","4624","An account was successfully logged on","SRV-REMOTE1","bpatel","172.21.231.147",,,"SUCCESS","Successful logon"
"2025-08-28T18:56:35","4624","An account was successfully logged on","SRV-SQL1","svc_sql","172.27.115.32",,,"SUCCESS","Successful logon"
"2025-08-28T18:56:57","4624","An account was successfully logged on","WIN10LAB","kparker","192.168.193.241",,,"SUCCESS","Successful logon"
"2025-08-28T19:01:47","4688","A new process has been created","SRV-REMOTE1","achapman","10.182.3.14",,"sqlservr.exe","SUCCESS","Process creation observed"
"2025-08-28T19:01:52","4688","A new process has been created","SRV-WEB1","kparker","192.168.200.119",,"node.exe","SUCCESS","Process creation observed"
"2025-08-28T19:04:36","4625","An account failed to log on","SRV-SIEM1","mgarcia","192.168.48.25",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T19:07:17","4624","An account was successfully logged on","SRV-FILE1","bpatel","172.25.144.218",,,"SUCCESS","Successful logon"
"2025-08-28T19:07:26","4625","An account failed to log on","SRV-SQL1","bpatel","192.168.69.184",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T19:08:21","4768","A Kerberos authentication ticket (TGT) was requested","SRV-WEB1","hlee","10.197.205.70",,,"SUCCESS","Kerberos TGT requested"
"2025-08-28T19:09:09","4720","A user account was created","SRV-WEB1","tnguyen","10.73.157.38","tnguyen",,"SUCCESS","New user account created"
"2025-08-28T19:10:05","4625","An account failed to log on","SRV-SIEM1","hlee","10.134.35.30",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T19:10:09","4624","An account was successfully logged on","SRV-SQL1","bpatel","10.72.39.246",,,"SUCCESS","Successful logon"
"2025-08-28T19:10:41","4624","An account was successfully logged on","WIN10LAB","jsmith","172.22.126.111",,,"SUCCESS","Successful logon"
"2025-08-28T19:11:29","4625","An account failed to log on","SRV-REMOTE1","bpatel","10.40.201.160",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T19:11:48","4624","An account was successfully logged on","SRV-REMOTE1","kparker","192.168.103.212",,,"SUCCESS","Successful logon"
"2025-08-28T19:14:42","4688","A new process has been created","SRV-FILE1","achapman","10.114.127.248",,"winword.exe","SUCCESS","Process creation observed"
"2025-08-28T19:15:48","4688","A new process has been created","WIN10LAB","Administrator","10.222.42.82",,"chrome.exe","SUCCESS","Process creation observed"
"2025-08-28T19:16:13","4625","An account failed to log on","SRV-SQL1","Administrator","10.217.192.15",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T19:17:19","4624","An account was successfully logged on","SRV-FILE1","tnguyen","172.21.252.38",,,"SUCCESS","Successful logon"
"2025-08-28T19:17:25","4625","An account failed to log on","SRV-REMOTE1","svc_sql","10.186.246.77",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T19:17:43","4624","An account was successfully logged on","WIN10LAB","tnguyen","192.168.156.211",,,"SUCCESS","Successful logon"
"2025-08-28T19:18:49","4624","An account was successfully logged on","WIN10LAB","tnguyen","192.168.94.53",,,"SUCCESS","Successful logon"
"2025-08-28T19:21:33","4625","An account failed to log on","SRV-DC1","tnguyen","192.168.161.228",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T19:21:38","4624","An account was successfully logged on","SRV-SQL1","svc_sql","192.168.33.195",,,"SUCCESS","Successful logon"
"2025-08-28T19:21:46","4624","An account was successfully logged on","SRV-SQL1","svc_web","10.86.193.248",,,"SUCCESS","Successful logon"
"2025-08-28T19:22:21","4624","An account was successfully logged on","SRV-DC1","Administrator","192.168.52.227",,,"SUCCESS","Successful logon"
"2025-08-28T19:25:42","4625","An account failed to log on","WIN10LAB","svc_sql","192.168.53.217",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T19:26:01","4624","An account was successfully logged on","SRV-DC1","kparker","192.168.28.49",,,"SUCCESS","Successful logon"
"2025-08-28T19:26:33","4688","A new process has been created","SRV-REMOTE1","hlee","192.168.50.130",,"cmd.exe","SUCCESS","Process creation observed"
"2025-08-28T19:26:42","4625","An account failed to log on","SRV-FILE1","jsmith","10.45.239.146",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T19:26:45","4624","An account was successfully logged on","SRV-SQL1","Administrator","192.168.226.97",,,"SUCCESS","Successful logon"
"2025-08-28T19:26:53","4624","An account was successfully logged on","SRV-DC1","hlee","10.163.232.127",,,"SUCCESS","Successful logon"
"2025-08-28T19:26:58","4688","A new process has been created","SRV-REMOTE1","svc_sql","192.168.223.13",,"python.exe","SUCCESS","Process creation observed"
"2025-08-28T19:27:04","4624","An account was successfully logged on","WIN10LAB","tnguyen","10.90.221.19",,,"SUCCESS","Successful logon"
"2025-08-28T19:29:09","4624","An account was successfully logged on","SRV-DC1","bpatel","192.168.245.243",,,"SUCCESS","Successful logon"
"2025-08-28T19:29:27","4625","An account failed to log on","SRV-SIEM1","bpatel","172.27.97.39",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T19:31:15","4688","A new process has been created","SRV-REMOTE1","svc_sql","192.168.6.197",,"powershell.exe","SUCCESS","Process creation observed"
"2025-08-28T19:31:29","4624","An account was successfully logged on","SRV-SQL1","jsmith","172.17.126.195",,,"SUCCESS","Successful logon"
"2025-08-28T19:35:24","4624","An account was successfully logged on","WIN10LAB","achapman","172.28.79.89",,,"SUCCESS","Successful logon"
"2025-08-28T19:36:20","4625","An account failed to log on","SRV-SIEM1","svc_sql","192.168.169.169",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T19:37:16","4624","An account was successfully logged on","SRV-FILE1","hlee","192.168.101.115",,,"SUCCESS","Successful logon"
"2025-08-28T19:37:37","4624","An account was successfully logged on","SRV-FILE1","jsmith","192.168.104.118",,,"SUCCESS","Successful logon"
"2025-08-28T19:38:53","4625","An account failed to log on","SRV-DC1","tnguyen","172.30.103.79",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T19:39:34","4624","An account was successfully logged on","SRV-DC1","svc_sql","10.169.182.30",,,"SUCCESS","Successful logon"
"2025-08-28T19:41:26","4624","An account was successfully logged on","WIN10LAB","bpatel","192.168.83.240",,,"SUCCESS","Successful logon"
"2025-08-28T19:42:03","4624","An account was successfully logged on","WIN10LAB","svc_sql","192.168.179.161",,,"SUCCESS","Successful logon"
"2025-08-28T19:44:24","4720","A user account was created","WIN10LAB","svc_web","10.149.6.121","mgarcia",,"SUCCESS","New user account created"
"2025-08-28T19:48:05","4624","An account was successfully logged on","WIN10LAB","jsmith","192.168.240.9",,,"SUCCESS","Successful logon"
"2025-08-28T19:49:48","4624","An account was successfully logged on","WIN10LAB","jsmith","172.18.55.29",,,"SUCCESS","Successful logon"
"2025-08-28T19:50:42","4688","A new process has been created","SRV-DC1","mgarcia","192.168.9.111",,"mshta.exe","SUCCESS","Process creation observed"
"2025-08-28T19:51:12","4624","An account was successfully logged on","SRV-REMOTE1","kparker","10.51.26.49",,,"SUCCESS","Successful logon"
"2025-08-28T19:51:33","4624","An account was successfully logged on","SRV-SQL1","svc_sql","172.21.188.162",,,"SUCCESS","Successful logon"
"2025-08-28T19:52:26","4625","An account failed to log on","WIN10LAB","hlee","172.31.53.151",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T19:56:02","4688","A new process has been created","SRV-REMOTE1","achapman","172.26.56.166",,"python.exe","SUCCESS","Process creation observed"
"2025-08-28T19:56:43","4624","An account was successfully logged on","SRV-WEB1","bpatel","10.215.37.215",,,"SUCCESS","Successful logon"
"2025-08-28T19:56:48","4624","An account was successfully logged on","SRV-SIEM1","Administrator","172.20.223.132",,,"SUCCESS","Successful logon"
"2025-08-28T19:57:11","4624","An account was successfully logged on","SRV-DC1","jsmith","172.25.230.109",,,"SUCCESS","Successful logon"
"2025-08-28T19:58:42","4624","An account was successfully logged on","SRV-DC1","jsmith","172.27.94.89",,,"SUCCESS","Successful logon"
"2025-08-28T19:58:43","4624","An account was successfully logged on","SRV-SIEM1","svc_sql","192.168.117.88",,,"SUCCESS","Successful logon"
"2025-08-28T19:58:54","4624","An account was successfully logged on","SRV-SQL1","hlee","172.25.186.245",,,"SUCCESS","Successful logon"
"2025-08-28T20:00:11","4624","An account was successfully logged on","SRV-REMOTE1","hlee","10.252.211.113",,,"SUCCESS","Successful logon"
"2025-08-28T20:04:30","4688","A new process has been created","SRV-FILE1","achapman","192.168.100.11",,"teams.exe","SUCCESS","Process creation observed"
"2025-08-28T20:04:35","4624","An account was successfully logged on","SRV-SIEM1","svc_web","192.168.205.115",,,"SUCCESS","Successful logon"
"2025-08-28T20:06:24","4624","An account was successfully logged on","SRV-REMOTE1","kparker","192.168.197.108",,,"SUCCESS","Successful logon"
"2025-08-28T20:06:29","4624","An account was successfully logged on","SRV-FILE1","mgarcia","192.168.50.225",,,"SUCCESS","Successful logon"
"2025-08-28T20:06:34","4768","A Kerberos authentication ticket (TGT) was requested","SRV-REMOTE1","Administrator","192.168.5.236",,,"SUCCESS","Kerberos TGT requested"
"2025-08-28T20:06:38","4625","An account failed to log on","SRV-SQL1","svc_sql","192.168.186.143",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T20:07:23","4688","A new process has been created","WIN10LAB","svc_sql","172.19.179.101",,"teams.exe","SUCCESS","Process creation observed"
"2025-08-28T20:11:21","4768","A Kerberos authentication ticket (TGT) was requested","SRV-FILE1","mgarcia","172.21.71.164",,,"SUCCESS","Kerberos TGT requested"
"2025-08-28T20:13:21","4624","An account was successfully logged on","WIN10LAB","kparker","172.16.77.143",,,"SUCCESS","Successful logon"
"2025-08-28T20:13:36","4624","An account was successfully logged on","SRV-WEB1","tnguyen","172.16.97.139",,,"SUCCESS","Successful logon"
"2025-08-28T20:14:14","4688","A new process has been created","SRV-FILE1","achapman","172.20.30.17",,"teams.exe","SUCCESS","Process creation observed"
"2025-08-28T20:15:21","4688","A new process has been created","WIN10LAB","mgarcia","172.31.189.163",,"winword.exe","SUCCESS","Process creation observed"
"2025-08-28T20:17:30","4624","An account was successfully logged on","SRV-WEB1","tnguyen","192.168.130.55",,,"SUCCESS","Successful logon"
"2025-08-28T20:20:06","4624","An account was successfully logged on","SRV-WEB1","achapman","192.168.97.97",,,"SUCCESS","Successful logon"
"2025-08-28T20:21:22","4624","An account was successfully logged on","SRV-WEB1","Administrator","192.168.104.141",,,"SUCCESS","Successful logon"
"2025-08-28T20:23:20","4624","An account was successfully logged on","SRV-WEB1","bpatel","10.243.174.50",,,"SUCCESS","Successful logon"
"2025-08-28T20:23:58","4624","An account was successfully logged on","WIN10LAB","mgarcia","10.82.7.85",,,"SUCCESS","Successful logon"
"2025-08-28T20:25:59","4688","A new process has been created","SRV-SIEM1","hlee","172.27.138.86",,"wscript.exe","SUCCESS","Process creation observed"
"2025-08-28T20:26:00","4624","An account was successfully logged on","WIN10LAB","svc_sql","172.25.102.190",,,"SUCCESS","Successful logon"
"2025-08-28T20:26:06","4624","An account was successfully logged on","SRV-FILE1","bpatel","10.126.146.247",,,"SUCCESS","Successful logon"
"2025-08-28T20:27:16","4625","An account failed to log on","SRV-SIEM1","Administrator","172.27.219.242",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T20:27:19","4624","An account was successfully logged on","SRV-SIEM1","achapman","172.22.237.89",,,"SUCCESS","Successful logon"
"2025-08-28T20:28:09","4624","An account was successfully logged on","WIN10LAB","jsmith","192.168.247.248",,,"SUCCESS","Successful logon"
"2025-08-28T20:32:13","4624","An account was successfully logged on","SRV-REMOTE1","hlee","192.168.105.146",,,"SUCCESS","Successful logon"
"2025-08-28T20:32:15","4625","An account failed to log on","SRV-FILE1","tnguyen","10.253.158.200",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T20:32:39","4624","An account was successfully logged on","SRV-WEB1","hlee","192.168.110.182",,,"SUCCESS","Successful logon"
"2025-08-28T20:32:46","4688","A new process has been created","SRV-WEB1","svc_web","192.168.125.24",,"node.exe","SUCCESS","Process creation observed"
"2025-08-28T20:36:06","4625","An account failed to log on","WIN10LAB","hlee","10.225.134.26",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T20:36:23","4624","An account was successfully logged on","SRV-FILE1","achapman","172.24.110.150",,,"SUCCESS","Successful logon"
"2025-08-28T20:37:01","4625","An account failed to log on","SRV-DC1","achapman","192.168.171.119",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T20:40:24","4624","An account was successfully logged on","SRV-SIEM1","kparker","192.168.243.214",,,"SUCCESS","Successful logon"
"2025-08-28T20:41:58","4768","A Kerberos authentication ticket (TGT) was requested","SRV-FILE1","jsmith","192.168.40.191",,,"SUCCESS","Kerberos TGT requested"
"2025-08-28T20:44:18","4624","An account was successfully logged on","SRV-DC1","hlee","192.168.102.10",,,"SUCCESS","Successful logon"
"2025-08-28T20:44:49","4624","An account was successfully logged on","SRV-SQL1","kparker","172.31.161.33",,,"SUCCESS","Successful logon"
"2025-08-28T20:50:49","4624","An account was successfully logged on","WIN10LAB","hlee","172.19.190.110",,,"SUCCESS","Successful logon"
"2025-08-28T20:50:56","4625","An account failed to log on","SRV-DC1","jsmith","10.241.19.119",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T20:51:15","4625","An account failed to log on","SRV-WEB1","mgarcia","172.24.251.51",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T20:51:42","4688","A new process has been created","SRV-SIEM1","svc_sql","172.25.21.122",,"sqlservr.exe","SUCCESS","Process creation observed"
"2025-08-28T20:52:18","4624","An account was successfully logged on","SRV-FILE1","hlee","10.106.68.198",,,"SUCCESS","Successful logon"
"2025-08-28T20:53:35","4720","A user account was created","SRV-SQL1","mgarcia","10.120.52.67","kparker",,"SUCCESS","New user account created"
"2025-08-28T20:53:38","4624","An account was successfully logged on","SRV-SIEM1","bpatel","10.241.62.57",,,"SUCCESS","Successful logon"
"2025-08-28T20:53:55","4688","A new process has been created","SRV-REMOTE1","jsmith","172.17.172.145",,"python.exe","SUCCESS","Process creation observed"
"2025-08-28T20:54:57","4624","An account was successfully logged on","SRV-REMOTE1","bpatel","172.26.121.209",,,"SUCCESS","Successful logon"
"2025-08-28T20:55:08","4768","A Kerberos authentication ticket (TGT) was requested","SRV-DC1","jsmith","192.168.85.120",,,"SUCCESS","Kerberos TGT requested"
"2025-08-28T20:55:09","4624","An account was successfully logged on","SRV-FILE1","hlee","192.168.239.17",,,"SUCCESS","Successful logon"
"2025-08-28T20:59:09","4688","A new process has been created","SRV-WEB1","svc_web","172.22.37.170",,"mshta.exe","SUCCESS","Process creation observed"
"2025-08-28T21:00:20","4624","An account was successfully logged on","SRV-DC1","svc_sql","172.23.123.26",,,"SUCCESS","Successful logon"
"2025-08-28T21:01:59","4624","An account was successfully logged on","SRV-DC1","Administrator","172.26.85.136",,,"SUCCESS","Successful logon"
"2025-08-28T21:05:35","4624","An account was successfully logged on","SRV-SIEM1","svc_sql","10.175.157.151",,,"SUCCESS","Successful logon"
"2025-08-28T21:07:28","4625","An account failed to log on","SRV-SQL1","achapman","172.26.121.253",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-28T21:07:34","4624","An account was successfully logged on","SRV-REMOTE1","tnguyen","192.168.125.224",,,"SUCCESS","Successful logon"
"2025-08-28T21:08:31","4625","An account failed to log on","SRV-SQL1","svc_web","10.84.243.153",,,"FAILURE","Failed logon (bad password or unknown user)"
