"Timestamp","EventID","EventName","Computer","User","SourceIP","TargetUser","Process","Status","Description"
"2025-08-29T07:22:43","4624","An account was successfully logged on","SRV-WEB1","mgarcia","192.168.83.86",,,"SUCCESS","Successful logon"
"2025-08-29T07:22:50","4624","An account was successfully logged on","SRV-FILE1","jsmith","172.20.90.130",,,"SUCCESS","Successful logon"
"2025-08-29T07:23:03","4624","An account was successfully logged on","SRV-DC1","achapman","192.168.126.162",,,"SUCCESS","Successful logon"
"2025-08-29T07:23:15","4624","An account was successfully logged on","SRV-REMOTE1","hlee","10.146.85.99",,,"SUCCESS","Successful logon"
"2025-08-29T07:23:21","4625","An account failed to log on","SRV-WEB1","hlee","192.168.174.87",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:23:44","4624","An account was successfully logged on","SRV-REMOTE1","hlee","10.46.47.141",,,"SUCCESS","Successful logon"
"2025-08-29T07:23:45","4624","An account was successfully logged on","SRV-SIEM1","tnguyen","172.27.148.179",,,"SUCCESS","Successful logon"
"2025-08-29T07:23:50","4624","An account was successfully logged on","SRV-WEB1","svc_web","10.251.135.235",,,"SUCCESS","Successful logon"
"2025-08-29T07:23:53","4688","A new process has been created","SRV-SIEM1","svc_sql","192.168.247.135",,"sqlservr.exe","SUCCESS","Process creation observed"
"2025-08-29T07:24:07","4624","An account was successfully logged on","SRV-SQL1","kparker","192.168.106.216",,,"SUCCESS","Successful logon"
"2025-08-29T07:24:17","4624","An account was successfully logged on","SRV-DC1","svc_sql","172.29.194.73",,,"SUCCESS","Successful logon"
"2025-08-29T07:24:25","4624","An account was successfully logged on","SRV-SQL1","svc_sql","192.168.166.186",,,"SUCCESS","Successful logon"
"2025-08-29T07:24:32","4624","An account was successfully logged on","SRV-REMOTE1","mgarcia","10.76.103.85",,,"SUCCESS","Successful logon"
"2025-08-29T07:24:36","4624","An account was successfully logged on","SRV-WEB1","kparker","10.186.140.98",,,"SUCCESS","Successful logon"
"2025-08-29T07:24:54","4688","A new process has been created","SRV-WEB1","hlee","10.49.195.105",,"teams.exe","SUCCESS","Process creation observed"
"2025-08-29T07:25:02","4624","An account was successfully logged on","SRV-DC1","hlee","172.23.115.42",,,"SUCCESS","Successful logon"
"2025-08-29T07:25:23","4688","A new process has been created","WIN10LAB","svc_web","192.168.180.93",,"python.exe","SUCCESS","Process creation observed"
"2025-08-29T07:25:58","4624","An account was successfully logged on","SRV-FILE1","jsmith","172.26.195.93",,,"SUCCESS","Successful logon"
"2025-08-29T07:25:58","4624","An account was successfully logged on","SRV-WEB1","tnguyen","192.168.238.89",,,"SUCCESS","Successful logon"
"2025-08-29T07:26:09","4625","An account failed to log on","WIN10LAB","bpatel","172.25.95.250",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:26:29","4624","An account was successfully logged on","SRV-WEB1","Administrator","10.89.38.6",,,"SUCCESS","Successful logon"
"2025-08-29T07:26:45","4624","An account was successfully logged on","SRV-SQL1","bpatel","10.231.151.79",,,"SUCCESS","Successful logon"
"2025-08-29T07:27:00","4624","An account was successfully logged on","SRV-DC1","jsmith","172.31.24.204",,,"SUCCESS","Successful logon"
"2025-08-29T07:27:18","4624","An account was successfully logged on","SRV-FILE1","bpatel","172.18.62.137",,,"SUCCESS","Successful logon"
"2025-08-29T07:27:32","4688","A new process has been created","SRV-REMOTE1","mgarcia","192.168.155.112",,"mshta.exe","SUCCESS","Process creation observed"
"2025-08-29T07:27:54","4625","An account failed to log on","SRV-FILE1","svc_sql","10.232.67.172",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:28:23","4625","An account failed to log on","WIN10LAB","achapman","192.168.138.104",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:28:25","4624","An account was successfully logged on","SRV-FILE1","svc_sql","172.22.129.195",,,"SUCCESS","Successful logon"
"2025-08-29T07:28:25","4624","An account was successfully logged on","SRV-WEB1","bpatel","172.19.182.217",,,"SUCCESS","Successful logon"
"2025-08-29T07:28:30","4625","An account failed to log on","SRV-REMOTE1","kparker","192.168.40.90",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:28:39","4625","An account failed to log on","SRV-REMOTE1","jsmith","192.168.103.222",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:28:45","4624","An account was successfully logged on","SRV-WEB1","kparker","172.24.150.193",,,"SUCCESS","Successful logon"
"2025-08-29T07:29:06","4625","An account failed to log on","SRV-REMOTE1","svc_web","172.27.206.238",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:29:17","4624","An account was successfully logged on","SRV-FILE1","svc_sql","10.228.12.112",,,"SUCCESS","Successful logon"
"2025-08-29T07:29:27","4624","An account was successfully logged on","SRV-SIEM1","achapman","192.168.132.110",,,"SUCCESS","Successful logon"
"2025-08-29T07:30:53","4625","An account failed to log on","SRV-DC1","mgarcia","10.66.144.164",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:31:13","4720","A user account was created","SRV-SQL1","kparker","192.168.66.72","jsmith",,"SUCCESS","New user account created"
"2025-08-29T07:31:25","4688","A new process has been created","WIN10LAB","bpatel","172.24.134.244",,"outlook.exe","SUCCESS","Process creation observed"
"2025-08-29T07:31:29","4768","A Kerberos authentication ticket (TGT) was requested","SRV-FILE1","svc_sql","192.168.140.213",,,"SUCCESS","Kerberos TGT requested"
"2025-08-29T07:31:46","4624","An account was successfully logged on","SRV-WEB1","svc_sql","192.168.243.106",,,"SUCCESS","Successful logon"
"2025-08-29T07:31:52","4624","An account was successfully logged on","SRV-REMOTE1","svc_web","192.168.228.104",,,"SUCCESS","Successful logon"
"2025-08-29T07:32:02","4624","An account was successfully logged on","SRV-WEB1","tnguyen","172.17.69.81",,,"SUCCESS","Successful logon"
"2025-08-29T07:32:07","4720","A user account was created","SRV-DC1","kparker","172.31.163.243","svc_web",,"SUCCESS","New user account created"
"2025-08-29T07:32:10","4720","A user account was created","SRV-REMOTE1","kparker","192.168.22.144","kparker",,"SUCCESS","New user account created"
"2025-08-29T07:32:29","4688","A new process has been created","SRV-DC1","svc_web","172.16.46.141",,"svchost.exe","SUCCESS","Process creation observed"
"2025-08-29T07:32:33","4625","An account failed to log on","SRV-WEB1","jsmith","172.23.30.250",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:32:37","4688","A new process has been created","SRV-SIEM1","Administrator","192.168.154.126",,"conhost.exe","SUCCESS","Process creation observed"
"2025-08-29T07:32:43","4624","An account was successfully logged on","SRV-FILE1","Administrator","10.5.215.49",,,"SUCCESS","Successful logon"
"2025-08-29T07:32:47","4688","A new process has been created","SRV-REMOTE1","hlee","10.46.95.179",,"winword.exe","SUCCESS","Process creation observed"
"2025-08-29T07:33:07","4624","An account was successfully logged on","SRV-FILE1","Administrator","172.20.69.136",,,"SUCCESS","Successful logon"
"2025-08-29T07:33:09","4624","An account was successfully logged on","SRV-DC1","bpatel","10.64.59.145",,,"SUCCESS","Successful logon"
"2025-08-29T07:33:11","4624","An account was successfully logged on","WIN10LAB","Administrator","192.168.211.51",,,"SUCCESS","Successful logon"
"2025-08-29T07:33:20","4625","An account failed to log on","SRV-SQL1","mgarcia","192.168.52.160",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:33:29","4624","An account was successfully logged on","SRV-REMOTE1","mgarcia","10.103.76.83",,,"SUCCESS","Successful logon"
"2025-08-29T07:33:33","4624","An account was successfully logged on","SRV-FILE1","jsmith","172.25.40.33",,,"SUCCESS","Successful logon"
"2025-08-29T07:34:03","4624","An account was successfully logged on","SRV-SIEM1","svc_sql","10.103.235.87",,,"SUCCESS","Successful logon"
"2025-08-29T07:34:15","4688","A new process has been created","SRV-SQL1","jsmith","192.168.252.68",,"wscript.exe","SUCCESS","Process creation observed"
"2025-08-29T07:34:22","4624","An account was successfully logged on","SRV-DC1","hlee","10.104.66.76",,,"SUCCESS","Successful logon"
"2025-08-29T07:34:32","4624","An account was successfully logged on","SRV-SIEM1","tnguyen","10.128.150.248",,,"SUCCESS","Successful logon"
"2025-08-29T07:34:56","4688","A new process has been created","SRV-FILE1","achapman","172.28.100.153",,"sqlservr.exe","SUCCESS","Process creation observed"
"2025-08-29T07:35:00","4624","An account was successfully logged on","SRV-REMOTE1","svc_web","172.16.21.237",,,"SUCCESS","Successful logon"
"2025-08-29T07:35:02","4624","An account was successfully logged on","WIN10LAB","mgarcia","192.168.21.116",,,"SUCCESS","Successful logon"
"2025-08-29T07:35:05","4624","An account was successfully logged on","SRV-DC1","mgarcia","192.168.105.27",,,"SUCCESS","Successful logon"
"2025-08-29T07:35:12","4625","An account failed to log on","SRV-SIEM1","svc_web","192.168.46.222",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:35:16","4688","A new process has been created","SRV-WEB1","tnguyen","10.84.14.233",,"winword.exe","SUCCESS","Process creation observed"
"2025-08-29T07:35:31","4624","An account was successfully logged on","SRV-REMOTE1","kparker","172.24.22.20",,,"SUCCESS","Successful logon"
"2025-08-29T07:35:41","4624","An account was successfully logged on","SRV-SQL1","achapman","192.168.224.63",,,"SUCCESS","Successful logon"
"2025-08-29T07:35:47","4624","An account was successfully logged on","SRV-SIEM1","hlee","172.20.232.128",,,"SUCCESS","Successful logon"
"2025-08-29T07:36:03","4624","An account was successfully logged on","WIN10LAB","bpatel","192.168.30.249",,,"SUCCESS","Successful logon"
"2025-08-29T07:36:04","4688","A new process has been created","SRV-DC1","tnguyen","172.23.108.107",,"winword.exe","SUCCESS","Process creation observed"
"2025-08-29T07:36:08","4768","A Kerberos authentication ticket (TGT) was requested","SRV-WEB1","kparker","172.31.43.6",,,"SUCCESS","Kerberos TGT requested"
"2025-08-29T07:36:08","4624","An account was successfully logged on","WIN10LAB","bpatel","10.163.47.135",,,"SUCCESS","Successful logon"
"2025-08-29T07:36:09","4624","An account was successfully logged on","SRV-REMOTE1","svc_web","192.168.175.178",,,"SUCCESS","Successful logon"
"2025-08-29T07:36:12","4688","A new process has been created","SRV-SIEM1","achapman","172.21.112.207",,"node.exe","SUCCESS","Process creation observed"
"2025-08-29T07:36:29","4624","An account was successfully logged on","WIN10LAB","Administrator","10.136.51.42",,,"SUCCESS","Successful logon"
"2025-08-29T07:36:42","4688","A new process has been created","SRV-SQL1","mgarcia","192.168.172.225",,"python.exe","SUCCESS","Process creation observed"
"2025-08-29T07:36:44","4768","A Kerberos authentication ticket (TGT) was requested","SRV-FILE1","svc_web","172.19.140.213",,,"SUCCESS","Kerberos TGT requested"
"2025-08-29T07:37:06","4624","An account was successfully logged on","WIN10LAB","mgarcia","172.29.243.122",,,"SUCCESS","Successful logon"
"2025-08-29T07:37:17","4768","A Kerberos authentication ticket (TGT) was requested","SRV-FILE1","Administrator","192.168.160.121",,,"SUCCESS","Kerberos TGT requested"
"2025-08-29T07:37:35","4688","A new process has been created","SRV-SQL1","svc_sql","10.221.227.89",,"teams.exe","SUCCESS","Process creation observed"
"2025-08-29T07:38:04","4688","A new process has been created","SRV-WEB1","tnguyen","172.20.122.83",,"mshta.exe","SUCCESS","Process creation observed"
"2025-08-29T07:38:05","4624","An account was successfully logged on","SRV-DC1","achapman","172.20.164.163",,,"SUCCESS","Successful logon"
"2025-08-29T07:38:14","4624","An account was successfully logged on","SRV-SIEM1","svc_sql","192.168.102.36",,,"SUCCESS","Successful logon"
"2025-08-29T07:38:31","4624","An account was successfully logged on","SRV-FILE1","tnguyen","192.168.106.89",,,"SUCCESS","Successful logon"
"2025-08-29T07:38:34","4723","An attempt was made to change a password","SRV-REMOTE1","svc_web","172.25.245.2","hlee",,"SUCCESS","Password change attempt"
"2025-08-29T07:38:37","4720","A user account was created","SRV-REMOTE1","svc_web","172.24.133.241","hlee",,"SUCCESS","New user account created"
"2025-08-29T07:38:39","4624","An account was successfully logged on","SRV-SQL1","mgarcia","192.168.224.46",,,"SUCCESS","Successful logon"
"2025-08-29T07:38:42","4625","An account failed to log on","SRV-REMOTE1","mgarcia","192.168.9.38",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:38:43","4624","An account was successfully logged on","SRV-FILE1","bpatel","10.245.242.77",,,"SUCCESS","Successful logon"
"2025-08-29T07:38:53","4625","An account failed to log on","SRV-SQL1","tnguyen","10.174.192.198",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:38:57","4624","An account was successfully logged on","SRV-SIEM1","jsmith","192.168.94.195",,,"SUCCESS","Successful logon"
"2025-08-29T07:39:06","4768","A Kerberos authentication ticket (TGT) was requested","SRV-REMOTE1","tnguyen","172.16.129.128",,,"SUCCESS","Kerberos TGT requested"
"2025-08-29T07:39:19","4625","An account failed to log on","SRV-SIEM1","bpatel","10.176.60.133",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:39:31","4625","An account failed to log on","WIN10LAB","svc_sql","10.248.129.214",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:39:49","4624","An account was successfully logged on","SRV-FILE1","kparker","10.232.19.33",,,"SUCCESS","Successful logon"
"2025-08-29T07:40:02","4688","A new process has been created","SRV-REMOTE1","bpatel","172.17.28.154",,"svchost.exe","SUCCESS","Process creation observed"
"2025-08-29T07:40:03","4723","An attempt was made to change a password","WIN10LAB","tnguyen","192.168.243.28","kparker",,"SUCCESS","Password change attempt"
"2025-08-29T07:40:04","4625","An account failed to log on","SRV-SQL1","svc_sql","172.23.91.187",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:40:12","4624","An account was successfully logged on","SRV-SQL1","svc_web","172.22.214.208",,,"SUCCESS","Successful logon"
"2025-08-29T07:40:29","4688","A new process has been created","SRV-REMOTE1","kparker","172.28.224.165",,"sqlservr.exe","SUCCESS","Process creation observed"
"2025-08-29T07:40:31","4624","An account was successfully logged on","SRV-WEB1","mgarcia","10.212.103.35",,,"SUCCESS","Successful logon"
"2025-08-29T07:40:33","4624","An account was successfully logged on","SRV-REMOTE1","Administrator","192.168.213.48",,,"SUCCESS","Successful logon"
"2025-08-29T07:40:41","4625","An account failed to log on","SRV-WEB1","hlee","10.22.3.51",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:40:48","4625","An account failed to log on","SRV-WEB1","hlee","10.59.187.246",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:40:57","4624","An account was successfully logged on","SRV-FILE1","achapman","192.168.172.82",,,"SUCCESS","Successful logon"
"2025-08-29T07:41:15","4624","An account was successfully logged on","SRV-DC1","bpatel","10.182.83.176",,,"SUCCESS","Successful logon"
"2025-08-29T07:41:20","4624","An account was successfully logged on","SRV-WEB1","achapman","192.168.178.106",,,"SUCCESS","Successful logon"
"2025-08-29T07:41:24","4625","An account failed to log on","SRV-SIEM1","kparker","192.168.90.55",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:41:39","4688","A new process has been created","SRV-FILE1","achapman","10.79.172.137",,"teams.exe","SUCCESS","Process creation observed"
"2025-08-29T07:41:48","4624","An account was successfully logged on","SRV-REMOTE1","jsmith","192.168.191.55",,,"SUCCESS","Successful logon"
"2025-08-29T07:41:55","4720","A user account was created","WIN10LAB","svc_sql","192.168.247.202","svc_web",,"SUCCESS","New user account created"
"2025-08-29T07:41:59","4624","An account was successfully logged on","WIN10LAB","jsmith","172.29.181.189",,,"SUCCESS","Successful logon"
"2025-08-29T07:42:07","4688","A new process has been created","SRV-SQL1","svc_web","172.18.141.150",,"sqlservr.exe","SUCCESS","Process creation observed"
"2025-08-29T07:42:30","4768","A Kerberos authentication ticket (TGT) was requested","SRV-WEB1","tnguyen","172.17.37.14",,,"SUCCESS","Kerberos TGT requested"
"2025-08-29T07:42:52","4624","An account was successfully logged on","SRV-WEB1","Administrator","10.66.123.220",,,"SUCCESS","Successful logon"
"2025-08-29T07:42:52","4625","An account failed to log on","SRV-SIEM1","svc_sql","172.24.94.153",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:43:09","4624","An account was successfully logged on","SRV-DC1","Administrator","10.201.18.65",,,"SUCCESS","Successful logon"
"2025-08-29T07:43:34","4625","An account failed to log on","SRV-SIEM1","achapman","10.6.126.73",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:43:56","4624","An account was successfully logged on","SRV-DC1","hlee","192.168.246.192",,,"SUCCESS","Successful logon"
"2025-08-29T07:44:29","4624","An account was successfully logged on","WIN10LAB","bpatel","192.168.57.37",,,"SUCCESS","Successful logon"
"2025-08-29T07:44:43","4624","An account was successfully logged on","SRV-SQL1","achapman","172.28.94.173",,,"SUCCESS","Successful logon"
"2025-08-29T07:44:48","4720","A user account was created","WIN10LAB","jsmith","172.19.106.119","svc_web",,"SUCCESS","New user account created"
"2025-08-29T07:44:59","4624","An account was successfully logged on","SRV-DC1","Administrator","192.168.200.54",,,"SUCCESS","Successful logon"
"2025-08-29T07:45:00","4624","An account was successfully logged on","SRV-SIEM1","tnguyen","10.40.53.117",,,"SUCCESS","Successful logon"
"2025-08-29T07:45:04","4624","An account was successfully logged on","SRV-WEB1","hlee","10.194.119.91",,,"SUCCESS","Successful logon"
"2025-08-29T07:45:14","4625","An account failed to log on","SRV-FILE1","kparker","192.168.48.155",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:45:16","4624","An account was successfully logged on","SRV-WEB1","Administrator","172.31.40.30",,,"SUCCESS","Successful logon"
"2025-08-29T07:45:22","4625","An account failed to log on","SRV-REMOTE1","hlee","192.168.240.87",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:45:51","4688","A new process has been created","SRV-REMOTE1","tnguyen","10.131.39.137",,"cmd.exe","SUCCESS","Process creation observed"
"2025-08-29T07:45:53","4625","An account failed to log on","SRV-SQL1","Administrator","10.76.235.38",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:45:59","4624","An account was successfully logged on","SRV-DC1","svc_sql","172.25.221.98",,,"SUCCESS","Successful logon"
"2025-08-29T07:46:00","4624","An account was successfully logged on","SRV-REMOTE1","bpatel","10.180.31.217",,,"SUCCESS","Successful logon"
"2025-08-29T07:46:09","4624","An account was successfully logged on","SRV-REMOTE1","svc_sql","10.129.180.9",,,"SUCCESS","Successful logon"
"2025-08-29T07:46:15","4625","An account failed to log on","SRV-SQL1","svc_sql","10.237.184.26",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:46:17","4624","An account was successfully logged on","WIN10LAB","achapman","10.101.217.49",,,"SUCCESS","Successful logon"
"2025-08-29T07:46:23","4624","An account was successfully logged on","WIN10LAB","achapman","10.86.211.210",,,"SUCCESS","Successful logon"
"2025-08-29T07:46:23","4624","An account was successfully logged on","SRV-SQL1","svc_web","192.168.146.185",,,"SUCCESS","Successful logon"
"2025-08-29T07:46:39","4624","An account was successfully logged on","SRV-SIEM1","svc_web","172.24.142.51",,,"SUCCESS","Successful logon"
"2025-08-29T07:46:42","4688","A new process has been created","SRV-SQL1","kparker","10.23.131.154",,"powershell.exe","SUCCESS","Process creation observed"
"2025-08-29T07:46:53","4624","An account was successfully logged on","SRV-DC1","Administrator","172.19.18.70",,,"SUCCESS","Successful logon"
"2025-08-29T07:46:55","4723","An attempt was made to change a password","SRV-DC1","kparker","10.201.158.252","bpatel",,"SUCCESS","Password change attempt"
"2025-08-29T07:47:15","4624","An account was successfully logged on","WIN10LAB","mgarcia","10.130.56.11",,,"SUCCESS","Successful logon"
"2025-08-29T07:47:26","4624","An account was successfully logged on","SRV-SIEM1","svc_web","172.18.96.31",,,"SUCCESS","Successful logon"
"2025-08-29T07:47:29","4625","An account failed to log on","SRV-DC1","jsmith","172.26.231.130",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:47:35","4624","An account was successfully logged on","SRV-FILE1","Administrator","192.168.23.171",,,"SUCCESS","Successful logon"
"2025-08-29T07:47:44","4624","An account was successfully logged on","SRV-REMOTE1","jsmith","172.19.134.48",,,"SUCCESS","Successful logon"
"2025-08-29T07:47:45","4624","An account was successfully logged on","SRV-DC1","jsmith","10.210.111.228",,,"SUCCESS","Successful logon"
"2025-08-29T07:48:05","4625","An account failed to log on","SRV-WEB1","bpatel","172.23.19.193",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:48:09","4723","An attempt was made to change a password","SRV-FILE1","jsmith","192.168.213.150","kparker",,"SUCCESS","Password change attempt"
"2025-08-29T07:48:11","4625","An account failed to log on","WIN10LAB","bpatel","192.168.247.105",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:48:19","4625","An account failed to log on","SRV-WEB1","Administrator","10.215.48.30",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:48:44","4688","A new process has been created","SRV-REMOTE1","achapman","10.245.13.114",,"chrome.exe","SUCCESS","Process creation observed"
"2025-08-29T07:49:05","4624","An account was successfully logged on","WIN10LAB","bpatel","192.168.184.100",,,"SUCCESS","Successful logon"
"2025-08-29T07:49:22","4624","An account was successfully logged on","SRV-REMOTE1","svc_web","10.14.105.43",,,"SUCCESS","Successful logon"
"2025-08-29T07:49:35","4688","A new process has been created","SRV-WEB1","kparker","10.178.76.194",,"node.exe","SUCCESS","Process creation observed"
"2025-08-29T07:49:52","4624","An account was successfully logged on","SRV-DC1","mgarcia","10.150.167.94",,,"SUCCESS","Successful logon"
"2025-08-29T07:49:52","4624","An account was successfully logged on","SRV-REMOTE1","hlee","192.168.117.116",,,"SUCCESS","Successful logon"
"2025-08-29T07:50:14","4625","An account failed to log on","SRV-SQL1","hlee","172.25.155.82",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:50:18","4624","An account was successfully logged on","SRV-SQL1","jsmith","10.77.185.117",,,"SUCCESS","Successful logon"
"2025-08-29T07:50:28","4624","An account was successfully logged on","WIN10LAB","Administrator","10.49.30.5",,,"SUCCESS","Successful logon"
"2025-08-29T07:50:30","4624","An account was successfully logged on","SRV-SQL1","jsmith","192.168.188.166",,,"SUCCESS","Successful logon"
"2025-08-29T07:50:42","4720","A user account was created","SRV-DC1","jsmith","10.155.232.138","tnguyen",,"SUCCESS","New user account created"
"2025-08-29T07:50:44","4624","An account was successfully logged on","SRV-FILE1","svc_web","192.168.48.238",,,"SUCCESS","Successful logon"
"2025-08-29T07:50:51","4625","An account failed to log on","WIN10LAB","kparker","10.54.56.231",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:50:57","4625","An account failed to log on","SRV-SIEM1","Administrator","10.84.138.239",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:51:02","4624","An account was successfully logged on","SRV-DC1","achapman","192.168.254.13",,,"SUCCESS","Successful logon"
"2025-08-29T07:51:09","4625","An account failed to log on","SRV-SQL1","jsmith","172.17.249.48",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:51:09","4624","An account was successfully logged on","WIN10LAB","svc_web","172.27.168.41",,,"SUCCESS","Successful logon"
"2025-08-29T07:51:11","4624","An account was successfully logged on","SRV-WEB1","bpatel","192.168.220.182",,,"SUCCESS","Successful logon"
"2025-08-29T07:51:21","4624","An account was successfully logged on","SRV-DC1","svc_sql","10.71.137.61",,,"SUCCESS","Successful logon"
"2025-08-29T07:51:26","4720","A user account was created","SRV-SQL1","achapman","192.168.160.137","bpatel",,"SUCCESS","New user account created"
"2025-08-29T07:51:38","4624","An account was successfully logged on","SRV-REMOTE1","mgarcia","192.168.10.147",,,"SUCCESS","Successful logon"
"2025-08-29T07:51:58","4624","An account was successfully logged on","SRV-FILE1","jsmith","172.25.77.66",,,"SUCCESS","Successful logon"
"2025-08-29T07:52:24","4625","An account failed to log on","SRV-SIEM1","achapman","10.133.49.142",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:52:35","4625","An account failed to log on","SRV-SIEM1","bpatel","10.121.135.201",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:52:35","4688","A new process has been created","SRV-SQL1","mgarcia","172.16.108.208",,"conhost.exe","SUCCESS","Process creation observed"
"2025-08-29T07:52:44","4624","An account was successfully logged on","WIN10LAB","mgarcia","10.151.168.176",,,"SUCCESS","Successful logon"
"2025-08-29T07:52:52","4688","A new process has been created","SRV-SQL1","jsmith","192.168.189.213",,"svchost.exe","SUCCESS","Process creation observed"
"2025-08-29T07:52:58","4624","An account was successfully logged on","SRV-REMOTE1","bpatel","172.18.225.225",,,"SUCCESS","Successful logon"
"2025-08-29T07:52:59","4624","An account was successfully logged on","SRV-DC1","mgarcia","10.144.170.232",,,"SUCCESS","Successful logon"
"2025-08-29T07:53:09","4624","An account was successfully logged on","SRV-WEB1","hlee","192.168.1.11",,,"SUCCESS","Successful logon"
"2025-08-29T07:53:12","4624","An account was successfully logged on","WIN10LAB","Administrator","172.23.85.117",,,"SUCCESS","Successful logon"
"2025-08-29T07:53:22","4624","An account was successfully logged on","SRV-WEB1","mgarcia","172.17.38.116",,,"SUCCESS","Successful logon"
"2025-08-29T07:53:54","4723","An attempt was made to change a password","SRV-WEB1","mgarcia","10.147.186.234","svc_web",,"SUCCESS","Password change attempt"
"2025-08-29T07:54:00","4768","A Kerberos authentication ticket (TGT) was requested","SRV-SQL1","achapman","172.22.239.126",,,"SUCCESS","Kerberos TGT requested"
"2025-08-29T07:54:14","4624","An account was successfully logged on","SRV-FILE1","tnguyen","10.145.242.250",,,"SUCCESS","Successful logon"
"2025-08-29T07:54:16","4688","A new process has been created","SRV-DC1","hlee","192.168.81.105",,"conhost.exe","SUCCESS","Process creation observed"
"2025-08-29T07:54:33","4624","An account was successfully logged on","SRV-SIEM1","bpatel","10.146.204.140",,,"SUCCESS","Successful logon"
"2025-08-29T07:54:37","4688","A new process has been created","SRV-WEB1","kparker","172.28.50.156",,"rundll32.exe","SUCCESS","Process creation observed"
"2025-08-29T07:54:44","4688","A new process has been created","WIN10LAB","tnguyen","10.96.205.131",,"cmd.exe","SUCCESS","Process creation observed"
"2025-08-29T07:54:51","4625","An account failed to log on","SRV-FILE1","svc_sql","192.168.145.185",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:54:52","4688","A new process has been created","SRV-SQL1","jsmith","192.168.24.114",,"cmd.exe","SUCCESS","Process creation observed"
"2025-08-29T07:54:55","4624","An account was successfully logged on","SRV-FILE1","svc_web","10.81.109.231",,,"SUCCESS","Successful logon"
"2025-08-29T07:54:57","4624","An account was successfully logged on","SRV-DC1","kparker","10.72.179.56",,,"SUCCESS","Successful logon"
"2025-08-29T07:55:32","4624","An account was successfully logged on","SRV-DC1","hlee","10.157.195.157",,,"SUCCESS","Successful logon"
"2025-08-29T07:55:43","4624","An account was successfully logged on","SRV-SIEM1","tnguyen","192.168.193.201",,,"SUCCESS","Successful logon"
"2025-08-29T07:55:45","4624","An account was successfully logged on","SRV-SIEM1","svc_web","192.168.35.129",,,"SUCCESS","Successful logon"
"2025-08-29T07:55:49","4624","An account was successfully logged on","SRV-WEB1","kparker","10.218.127.136",,,"SUCCESS","Successful logon"
"2025-08-29T07:55:59","4688","A new process has been created","SRV-FILE1","Administrator","172.18.119.92",,"cmd.exe","SUCCESS","Process creation observed"
"2025-08-29T07:56:07","4688","A new process has been created","WIN10LAB","svc_sql","192.168.8.219",,"sqlservr.exe","SUCCESS","Process creation observed"
"2025-08-29T07:56:08","4625","An account failed to log on","SRV-DC1","kparker","192.168.219.84",,,"FAILURE","Failed logon (bad password or unknown user)"
"2025-08-29T07:56:10","4688","A new process has been created","SRV-SIEM1","bpatel","172.26.179.115",,"python.exe","SUCCESS","Process creation observed"
"2025-08-29T07:56:13","4625","An account failed to log on","SRV-FILE1","svc_sql","192.168.231.123",,,"FAILURE","Failed logon (bad password or unknown user)"
